CGDID	geneID	logFC	logCPM	PValue	FDR	protAlbicans	albGeneName	function	A19ID	GeneName
C2_04590C_A	B9J08_003126	-0.07123645178691596	9.654340957377284	0.516476588673657	1	C2_04590C_A-T-p1	C2_04590C_A	Ubiquinol--cytochrome-c reductase subunit 8 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHA2]	orf19.4490.2	QCR8
C2_04600C_A	B9J08_003127	-0.08701356231381789	11.437233103819452	0.43044384992333934	1	C2_04600C_A-T-p1	C2_04600C_A	Ribosomal 60S subunit protein L17B [Source:UniProtKB/TrEMBL;Acc:Q59TE0]	orf19.4490	RPL17B
C2_04620W_A	B9J08_003128	-0.08695663553166745	7.121168098198833	0.46597654125676397	1	C2_04620W_A-T-p1	C2_04620W_A	Predicted ortholog of S. cerevisiae Swi3, subunit of the SWI/SNF chromatin remodeling complex, possibly an essential gene, disruptants not obtained by UAU1 method	orf19.4488	NA
C2_04640C_A	B9J08_003130	0.07040438522189692	5.956508220353255	0.5935065987234805	1	C2_04640C_A-T-p1	C2_04640C_A	Tr-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH71]	orf19.144	SNU114
C2_04650C_A	B9J08_003131	0.2226560388693261	8.012081020826484	0.03602183551919309	0.794266588142208	C2_04650C_A-T-p1	C2_04650C_A	RPOL4c domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH80]	orf19.145	RPB4
C2_04660C_A	B9J08_003132	0.27687864743435014	5.640364372100977	0.038676536761762484	0.8050144877278049	C2_04660C_A-T-p1	C2_04660C_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH81]	orf19.147	YAK1
C2_04680W_A	B9J08_003133	-0.002569446969411413	8.191850266979941	0.9826190283951904	1	C2_04680W_A-T-p1	C2_04680W_A	Mitochondrial import inner membrane translocase subunit TIM17 [Source:UniProtKB/TrEMBL;Acc:Q59LI2]	orf19.150	TIM17
C2_04690C_A	B9J08_003134	0.11450764949436634	5.819810335485488	0.35899046506984367	1	C2_04690C_A-T-p1	C2_04690C_A	Tpo5p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH79]	orf19.151	TPO5
C2_04700C_A	B9J08_003135	-0.13554365926260706	5.9010967342318805	0.495791279756042	1	C2_04700C_A-T-p1	C2_04700C_A	Putative ortholog of S. cerevisiae Utp30, a U3-containing 90S preribosome complex protein, Hap43-induced, Spider biofilm induced	orf19.154	NA
C2_04710C_A	B9J08_001170	0.06441623342882337	7.243633799165964	0.5493628402983998	1	C2_04710C_A-T-p1	C2_04710C_A	Protein URE2 [Source:UniProtKB/Swiss-Prot;Acc:Q96WL3]	orf19.155	URE2
C2_04730W_A	B9J08_003188	-0.10898110403469617	4.320204520888528	0.5410277229118637	1	C2_04730W_A-T-p1	C2_04730W_A	Ortholog of C. dubliniensis CD36 : Cd36_19300, C. parapsilosis CDC317 : CPAR2_209720, C. auris B8441 : B9J08_003188 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_114035	orf19.194	NA
C2_04740C_A	B9J08_002949	0.008076125302738947	5.094117112526887	0.9563156809895419	1	C2_04740C_A-T-p1	C2_04740C_A	Ortholog of C. dubliniensis CD36 : Cd36_19310, C. parapsilosis CDC317 : CPAR2_209710, C. auris B8441 : B9J08_002949 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113479	orf19.193	NA
C2_04750W_A	B9J08_002950	0.19561636750725062	3.6471148523053145	0.2349452771188971	1	C2_04750W_A-T-p1	C2_04750W_A	Ortholog of C. dubliniensis CD36 : Cd36_19320, C. parapsilosis CDC317 : CPAR2_209670, C. auris B8441 : B9J08_002950 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113478	orf19.192	NA
C2_04760W_A	B9J08_002945	0.08733628660325367	6.816758692776543	0.39384355868730814	1	C2_04760W_A-T-p1	C2_04760W_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59LK7]	orf19.191	KIC1
C2_04770W_A	B9J08_002946	0.036540263713535984	5.551955399017739	0.8245087231270206	1	C2_04770W_A-T-p1	C2_04770W_A	Ortholog(s) have role in chromatin remodeling, endoplasmic reticulum organization, histone exchange and Swr1 complex localization	orf19.190	NA
C2_04790C_A	B9J08_002947	-0.07067304342311924	8.43856344718838	0.5213692407004371	1	C2_04790C_A-T-p1	C2_04790C_A	Mitochondrial 37S ribosomal protein MRP51 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH91]	orf19.185	NA
C2_04790C_A	B9J08_001052	-0.10595448631764123	5.703660569597835	0.42060532718008026	1	C2_04790C_A-T-p1	C2_04790C_A	Mitochondrial 37S ribosomal protein MRP51 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH91]	orf19.185	NA
C2_04800C_A	B9J08_002948	-0.004506316843620472	5.286616732107897	0.9693058501460802	1	C2_04800C_A-T-p1	C2_04800C_A	Mitochondrial distribution and morphology protein 10 [Source:UniProtKB/Swiss-Prot;Acc:Q59LL4]	orf19.184	MDM10
C2_04810W_A	B9J08_002944	0.045951868922176606	6.569156810291509	0.6891167317010284	1	C2_04810W_A-T-p1	C2_04810W_A	Imidazoleglycerol-phosphate dehydratase [Source:UniProtKB/TrEMBL;Acc:Q59LL5]	orf19.183	HIS3
C2_04820W_A	B9J08_002943	-0.018591610806633883	5.540952111263966	0.9193260167258548	1	C2_04820W_A-T-p1	C2_04820W_A	SpoU_sub_bind domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHA0]	orf19.182	NA
C2_04830W_A	B9J08_004606	-0.24229115878651708	4.650923599102449	0.0930365018857224	0.9793483991792453	C2_04830W_A-T-p1	C2_04830W_A	DUF676 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH95]	orf19.4128	NA
C2_04850C_A	B9J08_004607	0.02273477778192211	7.335822469428958	0.848962835276199	1	C2_04850C_A-T-p1	C2_04850C_A	SH3 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH89]	orf19.4127	NA
C2_04860W_A	B9J08_003200	-0.07748585533553529	5.88644652522178	0.5986997250710122	1	C2_04860W_A-T-p1	C2_04860W_A	Transcription factor IIIA [Source:UniProtKB/Swiss-Prot;Acc:Q59KL6]	orf19.4125	PZF1
C2_04870C_A	B9J08_003201	-0.050650160256409574	6.904730476825696	0.6223028623758949	1	C2_04870C_A-T-p1	C2_04870C_A	THO complex subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH99]	orf19.4123	NA
C2_04870C_A	B9J08_001719	-0.15599259217092565	3.8300468204704883	0.30043066995134743	1	C2_04870C_A-T-p1	C2_04870C_A	THO complex subunit 2 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH99]	orf19.4123	NA
C2_04880C_A	B9J08_000127	-0.002952703141170816	6.622538827599093	0.9865701321901467	1	C2_04880C_A-T-p1	C2_04880C_A	Pyr_redox_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH88]	orf19.3521	ARH2
C2_04930C_A	B9J08_000171	-0.011160035129368731	4.420393827421021	0.9369835608086156	1	C2_04930C_A-T-p1	C2_04930C_A	Serine/threonine-protein kinase BUR1 [Source:UniProtKB/Swiss-Prot;Acc:Q9Y7W4]	orf19.3523	CRK1
C2_04940C_A	B9J08_000172	-0.6165368038470993	4.66297239179682	0.009620659401811723	0.49930925139753035	C2_04940C_A-T-p1	C2_04940C_A	MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH98]	orf19.3526	ITR1
C2_04950C_A	B9J08_000173	-0.1219044167972346	9.474100254563785	0.37146962910682535	1	C2_04950C_A-T-p1	C2_04950C_A	Cytochrome c domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHA3]	orf19.3527	CYT1
C2_04960C_A	B9J08_005001	-0.14743895090680004	5.522156472141423	0.3916851516569789	1	C2_04960C_A-T-p1	C2_04960C_A	Protein of unknown function, Spider biofilm induced	orf19.3528	NA
C2_04970W_A	B9J08_005002	-0.010515557677809071	6.2441475209287685	0.95551522030867	1	C2_04970W_A-T-p1	C2_04970W_A	Calponin-homology (CH) domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHA7]	orf19.3529	ABP2
C2_04980C_A	B9J08_005003	0.04696579456227631	6.416400797049402	0.7454550028251012	1	C2_04980C_A-T-p1	C2_04980C_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI9]	orf19.3530	CKA2
C2_04990W_A	B9J08_005004	-0.022891891629366366	4.605361620150403	0.890210586638308	1	C2_04990W_A-T-p1	C2_04990W_A	Mitochondrial morphogenesis protein SLD7 [Source:UniProtKB/TrEMBL;Acc:Q59ZI8]	orf19.3531	NA
C2_05000C_A	B9J08_005005	0.01962093498284876	8.11075114948522	0.8578942870685018	1	C2_05000C_A-T-p1	C2_05000C_A	Ribosomal_L18e/L15P domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI7]	orf19.3532	MRPL10
C2_05020W_A	B9J08_005029	0.09239827069285594	6.620520007029277	0.3915227059845315	1	C2_05020W_A-T-p1	C2_05020W_A	Ortholog(s) have role in mitochondrion organization	orf19.3533	NA
C2_05030C_A	B9J08_005030	-0.08884497502948208	7.311041806810309	0.4085531685285031	1	C2_05030C_A-T-p1	C2_05030C_A	Rho family GTPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PH96]	orf19.3534	RHO3
C2_05040C_A	B9J08_003073	0.08289696288628264	7.409508652540447	0.46254343315785806	1	C2_05040C_A-T-p1	C2_05040C_A	Ortholog(s) have cellular bud neck, fungal-type vacuole localization	orf19.3535	NA
C2_05060C_A	B9J08_000169	-0.10331876932101965	3.668130862512438	0.7764058918601321	1	C2_05060C_A-T-p1	C2_05060C_A	Sulfiredoxin [Source:UniProtKB/TrEMBL;Acc:Q59ZI2]	orf19.3537	NA
C2_05060C_A	B9J08_003109	0.017557376048683106	4.809489942055827	0.9572961141163057	1	C2_05060C_A-T-p1	C2_05060C_A	Sulfiredoxin [Source:UniProtKB/TrEMBL;Acc:Q59ZI2]	orf19.3537	NA
C2_05070W_A	B9J08_000168	0.5644070121465781	0.8990661123189353	0.15753050947980268	1	C2_05070W_A-T-p1	C2_05070W_A	FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI1]	orf19.3538	FRE9
C2_05070W_A	B9J08_004615	-0.06988694841240585	4.057418271831148	0.8233200980834623	1	C2_05070W_A-T-p1	C2_05070W_A	FAD-binding FR-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZI1]	orf19.3538	FRE9
C2_05080C_A	B9J08_002482	0.27488993940429696	6.130619965227347	0.2857798128815717	1	C2_05080C_A-T-p1	C2_05080C_A	25S rRNA adenine-N(1) methyltransferase [Source:UniProtKB/TrEMBL;Acc:Q59ZI0]	orf19.3539	NA
C2_05090W_A	B9J08_002483	-0.29267106371804	5.924250748197923	0.15146553199514573	1	C2_05090W_A-T-p1	C2_05090W_A	ATP-dependent RNA helicase MAK5 [Source:UniProtKB/Swiss-Prot;Acc:Q59ZH9]	orf19.3540	MAK5
C2_05100C_A	B9J08_002484	0.012158919234118841	8.55514227032414	0.9160360559660546	1	C2_05100C_A-T-p1	C2_05100C_A	eRF1_1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZH8]	orf19.3541	ERF1
C2_05110W_A	B9J08_002485	-0.010381626390221962	6.345149899959136	0.9420561320017886	1	C2_05110W_A-T-p1	C2_05110W_A	Lem3p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHB8]	orf19.3542	LEM3
C2_05130W_A	B9J08_002245	-0.2573681242263686	7.164376253418746	0.09574971460379043	0.9793483991792453	C2_05130W_A-T-p1	C2_05130W_A	Putative protein of unknown function, Hap43p-repressed gene	orf19.3544	NA
C2_05140W_A	B9J08_002487	0.045150970193004035	4.402835030996129	0.7835473251431447	1	C2_05140W_A-T-p1	C2_05140W_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHB0]	orf19.3545	CDC15
C2_05150W_A	B9J08_002488	0.018043961244934667	5.706658555616193	0.9080721069456049	1	C2_05150W_A-T-p1	C2_05150W_A	RING-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZH3]	orf19.3546	PEX2
C2_05160C_A	B9J08_001087	0.012768413754821056	7.43129374272394	0.9427471849022165	1	C2_05160C_A-T-p1	C2_05160C_A	PUM-HD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHC4]	orf19.3547	NA
C2_05170W_A	B9J08_005019	-0.03138317005669616	5.447599504013045	0.7986373412794555	1	C2_05170W_A-T-p1	C2_05170W_A	4HBT domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZH1]	orf19.3548	NA
C2_05190W_A	B9J08_005018	0.03412727769742279	7.716852947378576	0.8945716135508329	1	C2_05190W_A-T-p1	C2_05190W_A	Thymidylate synthase [Source:UniProtKB/Swiss-Prot;Acc:P12461]	orf19.3549	CDC21
C2_05220C_A	B9J08_005016	0.010881744910877223	7.1379948055909574	0.91793359833622	1	C2_05220C_A-T-p1	C2_05220C_A	Ortholog(s) have structural constituent of nuclear pore activity	orf19.3552	NA
C2_05230C_A	B9J08_005015	-0.14272772138939874	7.195303205026226	0.4131360713967918	1	C2_05230C_A-T-p1	C2_05230C_A	Ribosome production factor 2 homolog [Source:UniProtKB/TrEMBL;Acc:Q59ZG6]	orf19.3553	RPF2
C2_05250C_A	B9J08_002478	-0.06771277457202765	8.87453500025395	0.5616098821572146	1	C2_05250C_A-T-p1	C2_05250C_A	Aspartate transaminase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHC9]	orf19.3554	AAT1
C2_05260W_A	B9J08_002466	-0.05629320061067205	5.824689212686634	0.6735664709670802	1	C2_05260W_A-T-p1	C2_05260W_A	SH3 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHB1]	orf19.3555	BUD14
C2_05270W_A	B9J08_002467	-0.11553322626488717	7.159485879347031	0.46026647200427806	1	C2_05270W_A-T-p1	C2_05270W_A	Transportin or cytosolic karyopherin beta, Spider biofilm induced	orf19.3556	NA
C2_05280C_A	B9J08_002468	-0.009239363186315675	3.831577715825841	0.959900597281397	1	C2_05280C_A-T-p1	C2_05280C_A	PIG-P domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD4]	orf19.3557	GPI19
C2_05290C_A	B9J08_005011	0.005612743861348732	8.131569781939994	0.9638059907691396	1	C2_05290C_A-T-p1	C2_05290C_A	GOLD domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZG1]	orf19.3558	NA
C2_05300C_A	B9J08_005012	0.0259176180932613	7.74963634482762	0.8117209580402849	1	C2_05300C_A-T-p1	C2_05300C_A	Mitochondrial 37S ribosomal protein MRPS35 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHE0]	orf19.3559	NA
C2_05320W_A	B9J08_005013	0.05023120849432684	5.818005860506535	0.6954504296005072	1	C2_05320W_A-T-p1	C2_05320W_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD2]	orf19.3561	CDC7
C2_05330C_A	B9J08_005014	-0.10751094940710605	3.7961636420205553	0.6159497708483923	1	C2_05330C_A-T-p1	C2_05330C_A	Ortholog of C. dubliniensis CD36 : Cd36_19810, C. parapsilosis CDC317 : CPAR2_206450, C. auris B8441 : B9J08_005014 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113905	orf19.3563	NA
C2_05340C_A	B9J08_005010	-0.058578507439171534	6.522921869406483	0.7743201287395964	1	C2_05340C_A-T-p1	C2_05340C_A	DNA-directed RNA polymerases I and III subunit RPAC1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD8]	orf19.3564	RPC40
C2_05350C_A	B9J08_005009	0.09560914558586006	4.561722283834052	0.531223963478306	1	C2_05350C_A-T-p1	C2_05350C_A	DUF1746 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZF4]	orf19.3565	NA
C2_05360C_A	B9J08_000990	0.04153521416302549	2.495006249020374	0.9063755773619436	1	C2_05360C_A-T-p1	C2_05360C_A	Bio32p [Source:UniProtKB/TrEMBL;Acc:Q59ZF3]	orf19.3567	BIO32
C2_05370C_A	B9J08_003638	-0.25683335328132895	5.8989062320023935	0.026994556197564877	0.7253363910905964	C2_05370C_A-T-p1	C2_05370C_A	Rxt3p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHC7]	orf19.3568	RXT3
C2_05380W_A	B9J08_003637	-0.07611576051208917	7.489589404830973	0.5818620711528575	1	C2_05380W_A-T-p1	C2_05380W_A	DUF4050 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHD9]	orf19.3569	NA
C2_05390C_A	B9J08_003636	-0.015388061941254897	3.22603619081618	0.9468629544795849	1	C2_05390C_A-T-p1	C2_05390C_A	Ortholog of C. dubliniensis CD36 : Cd36_19870, C. parapsilosis CDC317 : CPAR2_209420, C. auris B8441 : B9J08_003636 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_100922	orf19.3571	NA
C2_05400W_A	B9J08_003635	0.14805430419761367	4.586882168306729	0.32633985787914177	1	C2_05400W_A-T-p1	C2_05400W_A	Ortholog of C. dubliniensis CD36 : Cd36_19880, C. auris B8441 : B9J08_003635, Candida tenuis NRRL Y-1498 : CANTEDRAFT_117672 and Debaryomyces hansenii CBS767 : DEHA2D11154g	orf19.3572	NA
C2_05410W_A	B9J08_003634	0.03524802302122779	11.221914219564917	0.7567225655547066	1	C2_05410W_A-T-p1	C2_05410W_A	Ribosomal 60S subunit protein L31B [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHF5]	orf19.3572.3	NA
C2_05440W_A	B9J08_003633	0.06318038949747352	6.639010349332175	0.6093733359226114	1	C2_05440W_A-T-p1	C2_05440W_A	AAA family ATPase peroxin 6 [Source:UniProtKB/TrEMBL;Acc:Q59ZE6]	orf19.3573	PEX6
C2_05460W_A	B9J08_003632	0.015528351389211945	10.71108069845935	0.8987232150124055	1	C2_05460W_A-T-p1	C2_05460W_A	Pyruvate kinase [Source:UniProtKB/Swiss-Prot;Acc:P46614]	orf19.3575	CDC19
C2_05470W_A	B9J08_003631	-0.0033911639867341766	8.059704673761377	0.9733462606843233	1	C2_05470W_A-T-p1	C2_05470W_A	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial [Source:UniProtKB/TrEMBL;Acc:Q59ZE2]	orf19.3577	COQ5
C2_05480C_A	B9J08_004483	-0.3833565631380514	5.701293765493764	0.017221192532192762	0.636873446962817	C2_05480C_A-T-p1	C2_05480C_A	Cx9C motif-containing protein 4, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHE3]	orf19.3577.1	NA
C2_05490W_A	B9J08_003137	0.09538348047598606	4.947628710599822	0.47923490243333233	1	C2_05490W_A-T-p1	C2_05490W_A	Ortholog of C. dubliniensis CD36 : Cd36_19950, C. parapsilosis CDC317 : CPAR2_104135, Candida tenuis NRRL Y-1498 : cten_CGOB_00075 and Debaryomyces hansenii CBS767 : DEHA2F07964g	orf19.3578	NA
C2_05500W_A	B9J08_003138	-0.077684927021561	10.427361699264692	0.447038330823333	1	C2_05500W_A-T-p1	C2_05500W_A	ATP synthase subunit 4, mitochondrial [Source:UniProtKB/TrEMBL;Acc:Q59ZE0]	orf19.3579	ATP4
C2_05510C_A	B9J08_003139	0.07892048216751352	5.477186126164386	0.599673921155914	1	C2_05510C_A-T-p1	C2_05510C_A	WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59ZD9]	orf19.3581	NA
C2_05520W_A	B9J08_003141	-0.06777406830220817	6.600482917797673	0.5859395657621582	1	C2_05520W_A-T-p1	C2_05520W_A	Protein-lysine N-methyltransferase EFM4 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHH0]	orf19.3582	NA
C2_05530C_A	B9J08_003142	0.08569796835642311	6.991317440425402	0.4736502410181833	1	C2_05530C_A-T-p1	C2_05530C_A	RanBD1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHF9]	orf19.3583	NA
C2_05540C_A	B9J08_001166	-0.021146882524410816	4.838003387084836	0.8773195740611064	1	C2_05540C_A-T-p1	C2_05540C_A	RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHF1]	orf19.6866	NA
C2_05550W_A	B9J08_001167	-0.09667643324999527	4.894450792465853	0.4596342070087362	1	C2_05550W_A-T-p1	C2_05550W_A	Cytochrome b5 heme-binding domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHE5]	orf19.6867	NA
C2_05580W_A	B9J08_001168	-0.029662839706512612	6.700866525658625	0.8000324792434815	1	C2_05580W_A-T-p1	C2_05580W_A	Protein of unknown function, Hap43-induced, flow model biofilm repressed	orf19.6871	NA
C2_05590C_A	B9J08_001169	0.05053209319348866	6.141714781313304	0.6835075429549492	1	C2_05590C_A-T-p1	C2_05590C_A	Glutamine amidotransferase type-1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59T45]	orf19.6872	NA
C2_05610C_A	B9J08_002961	-0.00781271415619327	11.799415208233526	0.9444714097205704	1	C2_05610C_A-T-p1	C2_05610C_A	40S ribosomal protein S8 [Source:UniProtKB/TrEMBL;Acc:Q59T44]	orf19.6873	RPS8A
C2_05620W_A	B9J08_002960	0.07185591976481523	5.026526986466695	0.6768931181906507	1	C2_05620W_A-T-p1	C2_05620W_A	DPH-type MB domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHF7]	orf19.6873.1	KTI11
C2_05640W_A	B9J08_002958	-0.274844190894775	6.561190486272956	0.05462096003747051	0.8858888837688226	C2_05640W_A-T-p1	C2_05640W_A	Putative helix-loop-helix (HLH) transcription factor with a role in filamentous growth	orf19.6874	NA
C2_05640W_A	B9J08_002959	-0.24754542609478794	5.187368436652368	0.1328725380869963	1	C2_05640W_A-T-p1	C2_05640W_A	Putative helix-loop-helix (HLH) transcription factor with a role in filamentous growth	orf19.6874	NA
C2_05650W_A	B9J08_002955	0.01915700800534493	6.138815251775881	0.874324271286946	1	C2_05650W_A-T-p1	C2_05650W_A	Vacuolar protein sorting-associated protein 35 [Source:UniProtKB/TrEMBL;Acc:Q59T42]	orf19.6875	VPS35
C2_05660W_A	B9J08_002956	0.18474331680321185	6.374654609176596	0.20663729693462665	1	C2_05660W_A-T-p1	C2_05660W_A	Png2p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHH2]	orf19.6877	PNG2
C2_05670C_A	B9J08_002957	-0.1130859045170404	6.6369932675962495	0.38291995491656866	1	C2_05670C_A-T-p1	C2_05670C_A	tRNA-splicing endonuclease subunit Sen34 [Source:UniProtKB/TrEMBL;Acc:Q59T38]	orf19.6879	NA
C2_05680W_A	B9J08_000872	0.055155582541046654	6.603644756365039	0.6250093393686251	1	C2_05680W_A-T-p1	C2_05680W_A	Component of oligomeric Golgi complex 4 [Source:UniProtKB/TrEMBL;Acc:Q59T37]	orf19.6880	COG4
C2_05690C_A	B9J08_000873	0.028756883887582456	4.810634511278498	0.8550736998122828	1	C2_05690C_A-T-p1	C2_05690C_A	mRNA 3'-end-processing protein YTH1 [Source:UniProtKB/Swiss-Prot;Acc:Q59T36]	orf19.6881	YTH1
C2_05700W_A	B9J08_000874	0.054508770210292	8.328628491154824	0.7915373375867447	1	C2_05700W_A-T-p1	C2_05700W_A	Fumarate reductase [Source:UniProtKB/TrEMBL;Acc:Q59T35]	orf19.6882	OSM1
C2_05710C_A	B9J08_000878	-0.1447379934768745	11.36200277044661	0.1761142889276367	1	C2_05710C_A-T-p1	C2_05710C_A	Ribosomal 60S subunit protein L33A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHH4]	orf19.6882.1	NA
C2_05720C_A	B9J08_000877	-8.938637250544904e-5	7.929156470299621	0.9999091962945679	1	C2_05720C_A-T-p1	C2_05720C_A	Oxysterol-binding protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHG1]	orf19.6883	NA
C2_05730C_A	B9J08_000876	-0.07308169056576186	5.050528665331668	0.5645488144841998	1	C2_05730C_A-T-p1	C2_05730C_A	GPI-anchored wall transfer protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q873N2]	orf19.6884	GWT1
C2_05740W_A	B9J08_000875	0.008311210594083835	5.7448305461706735	0.9566895766173378	1	C2_05740W_A-T-p1	C2_05740W_A	Nem1-Spo7 phosphatase regulatory subunit [Source:UniProtKB/TrEMBL;Acc:Q59T32]	orf19.6885	SPO7
C2_05750W_A	B9J08_003003	0.45680611611608674	2.1839567662379338	0.11858709470736985	0.9920734280724637	C2_05750W_A-T-p1	C2_05750W_A	Ribosome biogenesis protein NOP53 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHI7]	orf19.6886	NA
C2_05750W_A	B9J08_000883	0.027009733954749357	6.210888003059633	0.9183696469904258	1	C2_05750W_A-T-p1	C2_05750W_A	Ribosome biogenesis protein NOP53 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHI7]	orf19.6886	NA
C2_05760C_A	B9J08_000882	-0.13535119607730572	8.263204892913693	0.17994627720302975	1	C2_05760C_A-T-p1	C2_05760C_A	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1 [Source:UniProtKB/TrEMBL;Acc:Q59T30]	orf19.6887	NA
C2_05780C_A	B9J08_000881	0.02813318512965738	6.651858524054188	0.8377143404579245	1	C2_05780C_A-T-p1	C2_05780C_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHG7]	orf19.6889	MKK2
C2_05790C_A	B9J08_000880	-0.1932021827639116	5.7170141520442375	0.08362117725597232	0.9787927182118988	C2_05790C_A-T-p1	C2_05790C_A	Replication factor C subunit 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHI0]	orf19.6891	RFC1
C2_05800C_A	B9J08_000879	-0.13685892502990601	6.013071548854847	0.2378820043167158	1	C2_05800C_A-T-p1	C2_05800C_A	GRIP domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHG9]	orf19.6893	NA
C2_05810W_A	B9J08_003175	-0.12977949154683718	5.249220396084243	0.3301348630943131	1	C2_05810W_A-T-p1	C2_05810W_A	Ortholog(s) have role in cellular response to methylmercury	orf19.5204	NA
C2_05830C_A	B9J08_003176	-0.019452240161845928	5.762687372318435	0.9002194713836217	1	C2_05830C_A-T-p1	C2_05830C_A	CS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59MG2]	orf19.5206	NA
C2_05840W_A	B9J08_003177	-0.11977359106169005	5.438487997608408	0.40213418706067355	1	C2_05840W_A-T-p1	C2_05840W_A	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59MG1]	orf19.5207	NA
C2_05850C_A	B9J08_003178	0.03724491188327816	5.7388626375017235	0.7733548546401438	1	C2_05850C_A-T-p1	C2_05850C_A	Conserved oligomeric Golgi complex subunit 6 [Source:UniProtKB/Swiss-Prot;Acc:Q59MF9]	orf19.5209	NA
C2_05860C_A	B9J08_003179	0.3205740821309579	2.5751490066763996	0.4185267890572719	1	C2_05860C_A-T-p1	C2_05860C_A	HTH APSES-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PHJ0]	orf19.5210	NA
