CGDID	geneID	logFC	logCPM	PValue	FDR	protAlbicans	albGeneName	function	A19ID	GeneName
C1_08600C_A	B9J08_000260	0.18740885782229366	6.435122762919631	0.16497384148960684	0.5417233342698721	C1_08600C_A-T-p1	C1_08600C_A	Translation initiation factor eIF-2B subunit epsilon [Source:UniProtKB/Swiss-Prot;Acc:P87163]	orf19.407	GCD6
C1_08610C_A	B9J08_001351	-0.39399748802875045	11.96936505429973	0.13781875530480722	0.4938891056457027	C1_08610C_A-T-p1	C1_08610C_A	HIG1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59QA9]	orf19.409	NA
C1_08610C_A	B9J08_000259	0.15369787705445778	6.582696724036065	0.16740077329760278	0.5434258435955753	C1_08610C_A-T-p1	C1_08610C_A	HIG1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59QA9]	orf19.409	NA
C1_08620W_A	B9J08_000258	0.02468914220556586	5.0028011951900515	0.8571230304067332	0.966323365782871	C1_08620W_A-T-p1	C1_08620W_A	Copper transporter [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEE7]	orf19.4720	CTR2
C1_08630W_A	B9J08_002916	0.03023810302649534	5.938273833460112	0.8636266558693693	0.9679293920854768	C1_08630W_A-T-p1	C1_08630W_A	Ortholog(s) have RNA binding activity, role in mRNA processing, mitochondrial translation and mitochondrion localization	orf19.4721	NA
C1_08640W_A	B9J08_002915	0.05116514818449586	6.035161790085	0.6884985755049525	0.912373863834023	C1_08640W_A-T-p1	C1_08640W_A	BHLH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APP3]	orf19.4722	RTG1
C1_08650C_A	B9J08_002914	0.03849280669619105	6.381836384551734	0.7498008127337797	0.936892972563155	C1_08650C_A-T-p1	C1_08650C_A	FMN adenylyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PED9]	orf19.4723	FAD1
C1_08660C_A	B9J08_002913	0.25680166099268753	4.8657703198611335	0.10654509629016305	0.43961543579264895	C1_08660C_A-T-p1	C1_08660C_A	U1-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APP1]	orf19.4724	NA
C1_08670W_A	B9J08_002912	0.132059055994558	6.8243408707209	0.19968997122530568	0.5824466114129506	C1_08670W_A-T-p1	C1_08670W_A	Transcriptional regulator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PED2]	orf19.4725	SWI6
C1_08680C_A	B9J08_002911	-0.06664038468840827	6.493933194092182	0.5816934373695081	0.8623201694802493	C1_08680C_A-T-p1	C1_08680C_A	Frequenin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEF8]	orf19.4726	NA
C1_08690W_A	B9J08_002910	-0.008998647765611422	7.531164819399763	0.9451401188363375	0.9909902339509482	C1_08690W_A-T-p1	C1_08690W_A	Succinate dehydrogenase assembly factor 2, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEE2]	orf19.4727	NA
C1_08700W_A	B9J08_004557	-0.021009521891843512	6.702290233955731	0.8687566929772367	0.9688558481693654	C1_08700W_A-T-p1	C1_08700W_A	ANK_REP_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEE1]	orf19.4728	NA
C1_08710W_A	B9J08_004556	0.3593442531744751	5.243681819224453	0.04247658126231454	0.2950795971665632	C1_08710W_A-T-p1	C1_08710W_A	Ortholog of S. cerevisiae : YNL050C, C. glabrata CBS138 : CAGL0G01276g, C. dubliniensis CD36 : Cd36_08220, C. parapsilosis CDC317 : CPAR2_804440 and C. auris B8441 : B9J08_004556	orf19.4730	NA
C1_08730W_A	B9J08_004555	-0.0597347250231985	5.960293235511178	0.61432865136792425	0.8786002904581195	C1_08730W_A-T-p1	C1_08730W_A	Conserved oligomeric Golgi complex subunit 5 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEI0]	orf19.4731	NA
C1_08740C_A	B9J08_004554	-0.0729915828172337	8.758648150203523	0.47582645737433793	0.8110726205266494	C1_08740C_A-T-p1	C1_08740C_A	Protein transport protein SEC24 [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ76]	orf19.4732	SEC24
C1_08750W_A	B9J08_000342	0.07819467640773191	5.330376618039008	0.7043208078035611	0.920013667182326	C1_08750W_A-T-p1	C1_08750W_A	Ymc2p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PED5]	orf19.4733	YMC2
C1_08760W_A	B9J08_004780	0.08657937868459996	5.54063703049246	0.52935883531937	0.8415051103122543	C1_08760W_A-T-p1	C1_08760W_A	Protein of unknown function, Hap43-repressed	orf19.4734	NA
C1_08770W_A	B9J08_004778	0.16312969617093395	5.270261672935218	0.2286128095968353	0.6148578387140692	C1_08770W_A-T-p1	C1_08770W_A	Ornithine cyclodeaminase family protein, Sef1, Sfu1, and Hap43-regulated, ortholog of S. cerevisiae YGL159W and S. pombe SPAP11E10.01, rat catheter biofilm induced	orf19.4735	NA
C1_08780W_A	B9J08_004776	0.17021436735188578	6.5160427887587735	0.4043965077637682	0.7672633044399573	C1_08780W_A-T-p1	C1_08780W_A	Alkaline phosphatase [Source:UniProtKB/TrEMBL;Acc:Q5APN0]	orf19.4736	NA
C1_08790W_A	B9J08_004775	-0.3172181037113087	9.310721432409542	0.5305165400813443	0.8422601183796647	C1_08790W_A-T-p1	C1_08790W_A	MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEG8]	orf19.4737	TPO3
C1_08800W_A	B9J08_002300	0.10456300481359769	5.31570133650247	0.3828983479586789	0.7506427456171448	C1_08800W_A-T-p1	C1_08800W_A	SUN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APM8]	orf19.4738	NA
C1_08810C_A	B9J08_002301	0.18008252432906674	7.981435112226802	0.13931430506683537	0.49646761124183025	C1_08810C_A-T-p1	C1_08810C_A	ATP-dependent RNA helicase MSS116, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5APM7]	orf19.4739	MSS116
C1_08820C_A	B9J08_001723	0.1184288252244175	5.447678236414923	0.3632072090640379	0.7357910658943456	C1_08820C_A-T-p1	C1_08820C_A	Aminoacyl-tRNA hydrolase [Source:UniProtKB/TrEMBL;Acc:Q5APM6]	orf19.4740	NA
C1_08850C_A	B9J08_004721	0.1272457421631814	4.2654104000808575	0.5762188768173226	0.8607793747752613	C1_08850C_A-T-p1	C1_08850C_A	Afg1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEE3]	orf19.4743	AFG1
C1_08860C_A	B9J08_004720	-0.08092282848031004	4.540252461898977	0.5960174153706316	0.8695168995068931	C1_08860C_A-T-p1	C1_08860C_A	Myotubularin phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEF4]	orf19.4744	NA
C1_08870C_A	B9J08_004719	0.2589816197756145	6.488310161337069	0.08436459258629186	0.3966520545764398	C1_08870C_A-T-p1	C1_08870C_A	WD repeat-containing protein JIP5 [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ62]	orf19.4746	JIP5
C1_08880W_A	B9J08_000326	-0.48403952544979606	2.463597255679259	0.028515581311674986	0.25010007378163146	C1_08880W_A-T-p1	C1_08880W_A	Protoporphyrinogen oxidase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEF0]	orf19.4747	HEM14
C1_08900W_A	B9J08_003063	-0.1761786697901994	6.867137288856124	0.08827883323652919	0.40364683303352167	C1_08900W_A-T-p1	C1_08900W_A	Protein of unknown function, hyphal-induced expression, regulated by Cyr1, Ras1, Efg1, Hap43-induced gene, Spider biofilm induced	orf19.4749	NA
C1_08910C_A	B9J08_004186	0.09485275434482006	5.232823958369856	0.4690198327628514	0.806609085442371	C1_08910C_A-T-p1	C1_08910C_A	Ortholog of C. dubliniensis CD36 : Cd36_08410, C. parapsilosis CDC317 : CPAR2_301700, C. auris B8441 : B9J08_004186 and Candida tenuis NRRL Y-1498 : cten_CGOB_00267	orf19.4750	NA
C1_08920W_A	B9J08_004185	0.0655600054248809	7.821094003050161	0.5060470066251017	0.8254211354202439	C1_08920W_A-T-p1	C1_08920W_A	37S ribosomal protein S25, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ57]	orf19.4751	NA
C1_08940C_A	B9J08_002840	-0.4439756317434932	6.912507959549415	0.08868275523589648	0.4044540016570458	C1_08940C_A-T-p1	C1_08940C_A	Stress-responsive transcriptional activator [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEH3]	orf19.4752	MSN4
C1_08950W_A	B9J08_001374	-0.10918856367660762	5.841362183555498	0.36377529602582914	0.7362075140752102	C1_08950W_A-T-p1	C1_08950W_A	6PF2K domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEF9]	orf19.4753	PFK26
C1_08980C_A	B9J08_004550	-0.03068132615302131	8.903790084364752	0.765780661062293	0.938607587819801	C1_08980C_A-T-p1	C1_08980C_A	Glucose-6-phosphate 1-dehydrogenase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEG2]	orf19.4754	ZWF1
C1_08990C_A	B9J08_004549	-0.01190306008820597	5.4277650826328925	0.9286465892147975	0.9853366872241319	C1_08990C_A-T-p1	C1_08990C_A	P/Homo B domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEG3]	orf19.4755	KEX2
C1_09000W_A	B9J08_004547	-0.08419375393875413	5.816015805116824	0.5651998753236726	0.8585290942945061	C1_09000W_A-T-p1	C1_09000W_A	Ytp1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEG0]	orf19.4756	NA
C1_09010W_A	B9J08_004548	1.8007287722293858e-4	5.4331110017916515	0.9976046463877026	1	C1_09010W_A-T-p1	C1_09010W_A	Cytosolic Fe-S cluster assembly factor NAR1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APK7]	orf19.4757	NAR1
C1_09020W_A	B9J08_002450	0.09547529214576808	6.848799887085853	0.47798695212359155	0.8114599653891942	C1_09020W_A-T-p1	C1_09020W_A	Putative reductase or dehydrogenase, Hap43-repressed gene, alkaline repressed	orf19.4758	NA
C1_09030C_A	B9J08_000339	-0.06521673144011114	9.576137794121244	0.5851170559897305	0.8631929677833617	C1_09030C_A-T-p1	C1_09030C_A	Cytochrome c oxidase subunit Va [Source:UniProtKB/TrEMBL;Acc:Q5APK5]	orf19.4759	COX5
C1_09050W_A	B9J08_002917	0.05662791783757587	5.034683468326188	0.6786152797443595	0.9070869570931619	C1_09050W_A-T-p1	C1_09050W_A	NAD-dependent protein deacetylase HST1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ47]	orf19.4761	HST1
C1_09070W_A	B9J08_000725	-0.20999968668130214	6.091362340128932	0.07114772927483148	0.36539392051058783	C1_09070W_A-T-p1	C1_09070W_A	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 [Source:UniProtKB/Swiss-Prot;Acc:Q5APK0]	orf19.4764	NA
C1_09080C_A	B9J08_001366	0.3247964467331492	8.04954796182877	0.20646905229588866	0.588839584741241	C1_09080C_A-T-p1	C1_09080C_A	Predicted GPI-anchored protein 6 [Source:UniProtKB/Swiss-Prot;Acc:Q5APJ9]	orf19.4765	PGA6
C1_09090C_A	B9J08_001367	0.15712247504616517	4.220596759369222	0.3366962937839462	0.7143584189388219	C1_09090C_A-T-p1	C1_09090C_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEG7]	orf19.4766	ARG81
C1_09120W_A	B9J08_004082	0.19312629487570196	5.995803399752594	0.17817585451283902	0.5560546331405755	C1_09120W_A-T-p1	C1_09120W_A	Inositolphosphotransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEJ5]	orf19.4769	IPT1
C1_09130W_A	B9J08_002246	-0.059112934805598955	5.217795295341584	0.8114349624953623	0.9528865584086404	C1_09130W_A-T-p1	C1_09130W_A	Protein of unknown function, Spider biofilm induced	orf19.4771	MNN47
C1_09140C_A	B9J08_001931	0.2710551923101697	7.03113789746193	0.008994685871727203	0.14632818235224498	C1_09140C_A-T-p1	C1_09140C_A	High osmolarity signaling protein SHO1 [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ36]	orf19.4772	SSU81
C1_09150W_A	B9J08_002991	0.0984450341740401	6.052046286902831	0.4664408425662265	0.8046971664834738	C1_09150W_A-T-p1	C1_09150W_A	Alternative oxidase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEH5]	orf19.4773	AOX2
C1_09150W_A	B9J08_001930	-0.7600635775276773	9.85164243423144	0.04357646756088373	0.2971147431394748	C1_09150W_A-T-p1	C1_09150W_A	Alternative oxidase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEH5]	orf19.4773	AOX2
C1_09170W_A	B9J08_001120	-0.4454325658708803	6.072353259165909	0.007264947598232558	0.1300864442421776	C1_09170W_A-T-p1	C1_09170W_A	Heat shock transcription factor [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ33]	orf19.4775	CTA8
C1_09190C_A	B9J08_001368	-0.15928082644296454	6.493262848782628	0.19441964935017203	0.576787290974515	C1_09190C_A-T-p1	C1_09190C_A	Dihydroxyacetone kinase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEI2]	orf19.4777	DAK2
C1_09200W_A	B9J08_001371	-0.5408262083339396	5.464593682086661	4.957852299228804e-5	0.005087519205516327	C1_09200W_A-T-p1	C1_09200W_A	Zn(2)-C6 fungal-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEH6]	orf19.4778	LYS142
C1_09210C_A	B9J08_002249	-0.4052918619711492	6.7857213145825925	0.022397987603819242	0.22411304061310974	C1_09210C_A-T-p1	C1_09210C_A	MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEJ7]	orf19.4779	NA
C1_09220W_A	B9J08_003020	0.04724237978171855	7.484853769613932	0.6796214813201041	0.908150544533053	C1_09220W_A-T-p1	C1_09220W_A	MFS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5API4]	orf19.4780	NA
C1_09230C_A	B9J08_002257	0.7556222126253268	2.4635732541777524	0.015850335358065785	0.18900224750247124	C1_09230C_A-T-p1	C1_09230C_A	Epimerase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEJ8]	orf19.4781	GRP1
C1_09240C_A	B9J08_001621	-0.17766309382915127	3.9072445437708803	0.3046671062878609	0.6894417638473392	C1_09240C_A-T-p1	C1_09240C_A	Protein of unknown function, induced during chlamydospore formation in both C. albicans and C. dubliniensis	orf19.4783	NA
C1_09250W_A	B9J08_001490	0.1328869044707659	0.7579347928459321	0.7563987588477888	0.9379836805047179	C1_09250W_A-T-p1	C1_09250W_A	Crp1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEI4]	orf19.4784	CRP1
C1_09260C_A	B9J08_001580	-0.09790581864617888	7.274240781145018	0.3334071179058382	0.7121939075842885	C1_09260C_A-T-p1	C1_09260C_A	PPM-type phosphatase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEN6]	orf19.4785	PTC1
C1_09280W_A	B9J08_004047	0.051595623261945424	5.854620820253137	0.6765558082827449	0.9070775550032026	C1_09280W_A-T-p1	C1_09280W_A	J domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEJ4]	orf19.4787	NA
C1_09290C_A	B9J08_002303	0.0501052187578473	6.697909313777788	0.7489121658076566	0.936365073935323	C1_09290C_A-T-p1	C1_09290C_A	Acetylglutamate kinase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEI6]	orf19.4788	ARG5%2C6
C1_09320C_A	B9J08_002304	-0.23010691582779505	4.981950789082841	0.2733615092111356	0.6589521953674489	C1_09320C_A-T-p1	C1_09320C_A	Protein with a regulator of G-protein signaling domain, Plc1-regulated, Spider biofilm induced, rat catheter biofilm repressed	orf19.4792	NA
C1_09330W_A	B9J08_002306	0.7862509005028289	4.385170483041708	6.578769018145661e-4	0.02992171034395106	C1_09330W_A-T-p1	C1_09330W_A	Putative ribosome-associated protein, ortholog of S. cerevisiae Tma16, Hap43-induced gene, Spider biofilm induced	orf19.4793	NA
C1_09340C_A	B9J08_002305	0.2934303757675424	5.276309000807713	0.11176079506061348	0.44805079071632875	C1_09340C_A-T-p1	C1_09340C_A	Protein of unknown function, Sef1-, Sfu1-, and Hap43 regulated, Spider biofilm induced	orf19.4795	NA
C1_09350W_A	B9J08_002307	0.09416513921324253	7.894055794838642	0.42777919625256705	0.7815446983059412	C1_09350W_A-T-p1	C1_09350W_A	Cap-associated protein CAF20 [Source:UniProtKB/Swiss-Prot;Acc:Q5AQ12]	orf19.4796	NA
C1_09360C_A	B9J08_002308	-0.08126617579479278	6.466616922525802	0.528735958202418	0.8415051103122543	C1_09360C_A-T-p1	C1_09360C_A	Protein EFR3 [Source:UniProtKB/Swiss-Prot;Acc:Q5APG7]	orf19.4798	NA
C1_09370W_A	B9J08_003198	-0.07986263242393964	5.62401357603417	0.6093279245221617	0.876043547680796	C1_09370W_A-T-p1	C1_09370W_A	Pre-mRNA-splicing factor CEF1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APG6]	orf19.4799	CEF1
C1_09380W_A	B9J08_003197	-0.14688178002342614	5.747797755155341	0.25132234223728067	0.6410086576861103	C1_09380W_A-T-p1	C1_09380W_A	pH-response regulator protein palA/RIM20 [Source:UniProtKB/Swiss-Prot;Acc:Q9UW12]	orf19.4800	RIM20
C1_09390W_A	B9J08_003196	0.07735259951386021	5.672996785141213	0.6903757708308182	0.9125965167044738	C1_09390W_A-T-p1	C1_09390W_A	tRNA dimethylallyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEK6]	orf19.4801	NA
C1_09400C_A	B9J08_000170	-0.43384817456094843	2.9868067975586716	0.05506830291783413	0.3274125706770271	C1_09400C_A-T-p1	C1_09400C_A	Fth1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEK3]	orf19.4802	FTH1
C1_09420W_A	B9J08_004177	-0.7820512728410212	0.3935508136113932	0.031188134534421128	0.25674858217331353	C1_09420W_A-T-p1	C1_09420W_A	Triacylglycerol lipase [Source:UniProtKB/TrEMBL;Acc:Q5APG1]	orf19.4804	LIP2
C1_09420W_A	B9J08_002377	-0.5324170343162182	2.5781483394221945	0.04394615050555261	0.2976735899411305	C1_09420W_A-T-p1	C1_09420W_A	Triacylglycerol lipase [Source:UniProtKB/TrEMBL;Acc:Q5APG1]	orf19.4804	LIP2
C1_09430W_A	B9J08_005522	0.0016230480141128157	6.308315939730254	0.9960690161896982	1	C1_09430W_A-T-p1	C1_09430W_A	Putative membrane protein, induced by alpha pheromone in SpiderM medium, Hap4-induced gene, Spider biofilm induced	orf19.4805	NA
C1_09440W_A	B9J08_005523	-0.17150259247947636	6.021894956041539	0.22121040920824825	0.6072853387688237	C1_09440W_A-T-p1	C1_09440W_A	Pyrophosphate phospho-hydrolase [Source:UniProtKB/TrEMBL;Acc:Q5APF8]	orf19.4807	NA
C1_09450C_A	B9J08_005524	0.10705943800692139	6.80765025889161	0.36275317550484754	0.735709214934955	C1_09450C_A-T-p1	C1_09450C_A	Nup188_C domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEL3]	orf19.4808	NUP188
C1_09460W_A	B9J08_005525	0.10266703874772426	6.9408529614767	0.3605135402731834	0.7336766784506891	C1_09460W_A-T-p1	C1_09460W_A	Mevalonate kinase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEL1]	orf19.4809	ERG12
C1_09470C_A	B9J08_005526	-0.0682075922493718	5.927314708946028	0.5498698067124085	0.8525708625440799	C1_09470C_A-T-p1	C1_09470C_A	Sidoreflexin [Source:UniProtKB/TrEMBL;Acc:Q5APF5]	orf19.4811	NA
C1_09480W_A	B9J08_005527	0.19157742888284388	4.7797625031850695	0.1917205601529449	0.5732619624133648	C1_09480W_A-T-p1	C1_09480W_A	ACPS domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APF3]	orf19.4812	PPT2
C1_09490C_A	B9J08_005528	0.12864286608195816	8.630154826451507	0.2919961065832296	0.6785477068071639	C1_09490C_A-T-p1	C1_09490C_A	GMP synthase [glutamine-hydrolyzing] [Source:UniProtKB/Swiss-Prot;Acc:Q5APF2]	orf19.4813	GUA1
C1_09510W_A	B9J08_005529	0.5372337537947431	6.357675557951893	0.006559025810920387	0.12152417266344162	C1_09510W_A-T-p1	C1_09510W_A	Ribosome biogenesis protein YTM1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APF0]	orf19.4815	YTM1
C1_09520C_A	B9J08_005530	-0.003984815798685528	5.346301053311148	0.9797110357386798	0.9995675117976281	C1_09520C_A-T-p1	C1_09520C_A	N2227 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APE9]	orf19.4816	NA
C1_09530W_A	B9J08_005531	0.0304246860243765	5.960878828111809	0.8077599267200597	0.9521713857622541	C1_09530W_A-T-p1	C1_09530W_A	Bifunctional protein farnesyltransferase/protein geranylgeranyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEN1]	orf19.4817	RAM2
C1_09540W_A	B9J08_005534	0.2850830661161031	5.216549848441588	0.257891091641885	0.6461068970497508	C1_09540W_A-T-p1	C1_09540W_A	Protein of unknown function, Spider biofilm induced	orf19.4818	NA
C1_09570W_A	B9J08_005393	0.11281070234997989	7.184235931003801	0.3245652109998744	0.702918022212816	C1_09570W_A-T-p1	C1_09570W_A	Protein arginine methyltransferase NDUFAF7 [Source:UniProtKB/TrEMBL;Acc:Q5APE5]	orf19.4820	NA
C1_09580C_A	B9J08_004173	0.3385408792295528	0.9532395473088942	0.48943001460724994	0.8153982142303721	C1_09580C_A-T-p1	C1_09580C_A	Triacylglycerol lipase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PER6]	orf19.4821	LIP1
C1_09580C_A	B9J08_004172	-1.202548942715668	5.346375995904029	0.006100876669966629	0.1162130029185878	C1_09580C_A-T-p1	C1_09580C_A	Triacylglycerol lipase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PER6]	orf19.4821	LIP1
C1_09580C_A	B9J08_004111	0.37328779224513664	1.0664433313123753	0.2829551316308176	0.666715363332019	C1_09580C_A-T-p1	C1_09580C_A	Triacylglycerol lipase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PER6]	orf19.4821	LIP1
C1_09580C_A	B9J08_004156	0.07856723509314374	3.488860319776638	0.7695100040264647	0.9387529450126237	C1_09580C_A-T-p1	C1_09580C_A	Triacylglycerol lipase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PER6]	orf19.4821	LIP1
C1_09590C_A	B9J08_004176	-0.04622014345384245	2.5493266663607304	0.8969931213190142	0.9778071655647209	C1_09590C_A-T-p1	C1_09590C_A	Lipase 10 [Source:UniProtKB/Swiss-Prot;Acc:Q9P4E5]	orf19.4822	LIP10
C1_09620C_A	B9J08_004223	0.09578329720199706	7.310657471964568	0.3855259114725325	0.7527135981037079	C1_09620C_A-T-p1	C1_09620C_A	Mitochondrial matrix protein, required for assembly/stability of the F1 sector of mitochondrial F1F0 ATP synthase at high temperature, rat catheter biofilm repressed	orf19.4825	NA
C1_09630W_A	B9J08_004224	0.09218932041604917	10.530836298880276	0.4369818181909101	0.7865283769638857	C1_09630W_A-T-p1	C1_09630W_A	Isocitrate dehydrogenase [NAD] subunit, mitochondrial [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEM5]	orf19.4826	IDH1
C1_09640W_A	B9J08_004225	0.2628519409144599	8.623260945437226	0.012436144853840318	0.17015197164126136	C1_09640W_A-T-p1	C1_09640W_A	Adenylosuccinate synthetase [Source:UniProtKB/Swiss-Prot;Acc:P0CH96]	orf19.4827	ADE12
C1_09650W_A	B9J08_000316	-0.32572517460050293	6.406086635674618	0.007351676821423509	0.1308040908938763	C1_09650W_A-T-p1	C1_09650W_A	WD repeat domain protein, Hap43-repressed gene, flow model biofilm induced	orf19.4828	NA
C1_09660W_A	B9J08_004043	-0.11835707913401117	6.667565817943424	0.26692285058204934	0.6500686128278481	C1_09660W_A-T-p1	C1_09660W_A	Doa1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEM3]	orf19.4829	DOA1
C1_09660W_A	B9J08_000177	-0.16804237795628962	6.13327859440416	0.1873262120023483	0.5695570753530089	C1_09660W_A-T-p1	C1_09660W_A	Doa1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PEM3]	orf19.4829	DOA1
C1_09670C_A	B9J08_004036	-0.28020869732346276	-0.38181261644977244	0.6008261769777505	0.872620707771714	C1_09670C_A-T-p1	C1_09670C_A	Has domain(s) with predicted DNA binding activity, role in DNA recombination, DNA repair, DNA replication and nucleus localization	orf19.4830	NA
C1_09670C_A	B9J08_004044	0.30546379880000835	6.231951995748011	0.009537865361579176	0.14973989215897532	C1_09670C_A-T-p1	C1_09670C_A	Has domain(s) with predicted DNA binding activity, role in DNA recombination, DNA repair, DNA replication and nucleus localization	orf19.4830	NA
C1_09680W_A	B9J08_002918	0.17617536721607174	8.501381183723108	0.3214339253150528	0.7005964115655011	C1_09680W_A-T-p1	C1_09680W_A	Sphingolipid C9-methyltransferase [Source:UniProtKB/Swiss-Prot;Acc:Q5APD4]	orf19.4831	MTS1
C1_09690W_A	B9J08_002919	-0.5982468322107092	8.09169993263408	1.1094975069890818e-5	0.0017728521955877334	C1_09690W_A-T-p1	C1_09690W_A	Malate synthase [Source:UniProtKB/TrEMBL;Acc:Q5APD2]	orf19.4833	MLS1
C1_09710C_A	B9J08_002741	0.5601397562748852	5.381292013081786	0.01604535571938146	0.18900224750247124	C1_09710C_A-T-p1	C1_09710C_A	WD_REPEATS_REGION domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APD0]	orf19.4835	NA
C1_09720W_A	B9J08_002742	0.10953235835301518	8.201380810072415	0.29281471885810556	0.6793301477508048	C1_09720W_A-T-p1	C1_09720W_A	Dihydroorotate dehydrogenase (quinone), mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q874I4]	orf19.4836	URA1
C1_09730W_A	B9J08_004428	-0.040480627502976825	4.305607586041258	0.8088642491108318	0.9526820100381934	C1_09730W_A-T-p1	C1_09730W_A	DASH complex subunit DAM1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APC8]	orf19.4837	DAM1
C1_09730W_A	B9J08_002743	0.1618193047969895	6.065139451830567	0.15480605377285864	0.5195252219697948	C1_09730W_A-T-p1	C1_09730W_A	DASH complex subunit DAM1 [Source:UniProtKB/Swiss-Prot;Acc:Q5APC8]	orf19.4837	DAM1
C1_09750W_A	B9J08_002744	0.04871212932267025	6.69982961478511	0.6641993474667736	0.9026258189278549	C1_09750W_A-T-p1	C1_09750W_A	Golgi to ER traffic protein 2 [Source:UniProtKB/Swiss-Prot;Acc:P0CB63]	orf19.4839	NA
C1_09760C_A	B9J08_002745	-0.11382331595967264	7.1608859967007	0.28668930194237086	0.6709535592826715	C1_09760C_A-T-p1	C1_09760C_A	SURF1-like protein [Source:UniProtKB/TrEMBL;Acc:Q5APC5]	orf19.4841	SHY1
C1_09780C_A	B9J08_004052	-0.4173393409705255	4.898518762314698	0.008381929479354795	0.1398437016284022	C1_09780C_A-T-p1	C1_09780C_A	Ferric oxidoreductase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APC2]	orf19.4843	NA
C1_09790C_A	B9J08_004051	0.28453926185118156	5.3034960185355935	0.0828441816596077	0.39428396016236417	C1_09790C_A-T-p1	C1_09790C_A	CCHC-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q5APC1]	orf19.4844	NA
