CGDID	geneID	logFC	logCPM	PValue	FDR	protAlbicans	albGeneName	function	A19ID	GeneName
C1_03800W_A	B9J08_004979	-0.11911803279105514	5.818520365912005	0.3341826265902365	0.7311186943359992	C1_03800W_A-T-p1	C1_03800W_A	RNA-binding RNA processing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD31]	orf19.1029	RPP1
C1_03810C_A	B9J08_004980	0.1342271001514874	4.073911070438686	0.4294064020417269	0.8048164950104162	C1_03810C_A-T-p1	C1_03810C_A	Elongin-A [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD64]	orf19.1028	ELA1
C1_03820W_A	B9J08_004982	-0.1582888474921067	7.428062598240396	0.1223718846991445	0.4869943580977983	C1_03820W_A-T-p1	C1_03820W_A	CRAL-TRIO domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD50]	orf19.1027	PDR16
C1_03830C_A	B9J08_004983	0.5000884686281833	6.067038572987249	0.014837319160997493	0.1862869059837238	C1_03830C_A-T-p1	C1_03830C_A	EXOSC1 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD51]	orf19.1026	NA
C1_03840W_A	B9J08_004984	-0.04379342104452395	5.534981130669544	0.737888940982596	0.9352435603522881	C1_03840W_A-T-p1	C1_03840W_A	(orf19.1026.1) Ortholog of C. dubliniensis CD36 : Cd36_03580, C. parapsilosis CDC317 : CPAR2_105090, C. auris B8441 : B9J08_004984 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_106351	orf19.1026.1	NA
C1_03860C_A	B9J08_004985	0.18516383827398875	7.822533970379103	0.22551906011632653	0.6248025466151186	C1_03860C_A-T-p1	C1_03860C_A	Bni4p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD43]	orf19.4457	BNI4
C1_03870C_A	B9J08_004986	0.055039157296496374	6.256273910607639	0.6515362087253774	0.9088026397487619	C1_03870C_A-T-p1	C1_03870C_A	GLOBIN domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD58]	orf19.4459	NA
C1_03900W_A	B9J08_000708	-0.01841377719022273	4.102497043703973	0.9302848147285715	0.9904229392241933	C1_03900W_A-T-p1	C1_03900W_A	Sen15 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD63]	orf19.4464	SEN15
C1_03910C_A	B9J08_000707	-0.06566750940356837	5.282317329470044	0.6324479783158328	0.9023375433939261	C1_03910C_A-T-p1	C1_03910C_A	Defect at low temperature protein 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD40]	orf19.4465	NA
C1_03920C_A	B9J08_000627	-0.04286825042857672	5.035918146180689	0.7867993919190218	0.9522253470809482	C1_03920C_A-T-p1	C1_03920C_A	Palmitoyltransferase ERF2 [Source:UniProtKB/Swiss-Prot;Acc:Q59QL0]	orf19.4466	NA
C1_03930W_A	B9J08_000626	0.09008368280532862	5.854124435987077	0.45501299391496125	0.8189947786601008	C1_03930W_A-T-p1	C1_03930W_A	Mitochondrial protein required for expression of mitochondrial respiratory chain complex I (NADH:ubiquinone oxidoreductase)	orf19.4467	NA
C1_03940W_A	B9J08_000625	0.060793088003266174	7.338842462823972	0.5683826573897757	0.872249348236263	C1_03940W_A-T-p1	C1_03940W_A	Succinate dehydrogenase [ubiquinone] cytochrome b small subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD61]	orf19.4468	NA
C1_03960C_A	B9J08_000620	-0.09377793453050083	5.811998133337996	0.40823030300182567	0.788217706443687	C1_03960C_A-T-p1	C1_03960C_A	FHA domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD53]	orf19.4471	NA
C1_03990W_A	B9J08_004978	-0.3164457110733778	4.19266555936145	0.10373516566313914	0.4519525846278766	C1_03990W_A-T-p1	C1_03990W_A	AN1-type domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD55]	orf19.4474	NA
C1_04000C_A	B9J08_001997	0.09168831186232808	4.622759219278132	0.6530926639095279	0.9092119084749383	C1_04000C_A-T-p1	C1_04000C_A	Putative mannosyltransferase [Source:UniProtKB/TrEMBL;Acc:Q59QH4]	orf19.4475	KTR4
C1_04030W_A	B9J08_001999	-0.06336975010944783	6.356619677370143	0.5893388781739143	0.8805248844840675	C1_04030W_A-T-p1	C1_04030W_A	AA_TRNA_LIGASE_II domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD81]	orf19.4478	NA
C1_04040C_A	B9J08_002000	0.18038271604853548	5.653970424493329	0.4004058034400021	0.7833491781389209	C1_04040C_A-T-p1	C1_04040C_A	Nucleolar protein 9 [Source:UniProtKB/Swiss-Prot;Acc:Q59QH0]	orf19.4479	NA
C1_04070C_A	B9J08_001994	-0.14438222525100228	5.082822717634623	0.43183571485758226	0.8068191087115052	C1_04070C_A-T-p1	C1_04070C_A	Protein geranylgeranyltransferase type II [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD57]	orf19.1039	BET4
C1_04080W_A	B9J08_005136	0.12370505011992826	5.276300205380222	0.3389645390909304	0.7343555228885386	C1_04080W_A-T-p1	C1_04080W_A	Spindle assembly checkpoint component MAD2 [Source:UniProtKB/Swiss-Prot;Acc:Q59VQ3]	orf19.1040	MAD2
C1_04090C_A	B9J08_005137	0.09802884982981049	6.875341998408596	0.37981120503850835	0.7682610273258076	C1_04090C_A-T-p1	C1_04090C_A	RNA polymerase II holoenzyme cyclin-like subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD68]	orf19.1041	NA
C1_04100C_A	B9J08_005138	-0.15158236563349747	10.022170797203446	0.14708816778318162	0.5270329763473508	C1_04100C_A-T-p1	C1_04100C_A	Mitochondrial outer membrane protein porin [Source:UniProtKB/Swiss-Prot;Acc:P83781]	orf19.1042	POR1
C1_04110W_A	B9J08_005143	0.30899735569536935	6.528790051220997	0.016382184795258863	0.19330232506856226	C1_04110W_A-T-p1	C1_04110W_A	Lysophosphatidic acid acyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD80]	orf19.1043	NA
C1_04120C_A	B9J08_005142	0.31192109528930756	3.379997283939411	0.09792060242944761	0.44430640694177936	C1_04120C_A-T-p1	C1_04120C_A	RRM domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59VP9]	orf19.1045	NA
C1_04130W_A	B9J08_005141	0.08795798541350228	7.013970143491332	0.5836742732511053	0.8795146609864022	C1_04130W_A-T-p1	C1_04130W_A	Ribosome biogenesis protein ERB1 [Source:UniProtKB/Swiss-Prot;Acc:Q59VP7]	orf19.1047	ERB1
C1_04150C_A	B9J08_005140	0.057012870091734	5.227142070933693	0.7000561554457142	0.9283050808793069	C1_04150C_A-T-p1	C1_04150C_A	Nudix hydrolase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59VP4]	orf19.1049	NA
C1_04160C_A	B9J08_005139	-0.05871853835881215	3.1676223285182146	0.798646855960806	0.9566063248454805	C1_04160C_A-T-p1	C1_04160C_A	Macro_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD75]	orf19.1050	NA
C1_04170C_A	B9J08_005144	-0.04364951731481467	11.942939364028904	0.6899313026636995	0.926221238376342	C1_04170C_A-T-p1	C1_04170C_A	Histone H2A.2 [Source:UniProtKB/Swiss-Prot;Acc:Q59VP2]	orf19.1051	HTA2
C1_04180W_A	B9J08_005145	-0.060793549933754555	11.780907236907316	0.567114145219997	0.8711474129965592	C1_04180W_A-T-p1	C1_04180W_A	Histone H2B.2 [Source:UniProtKB/Swiss-Prot;Acc:Q59VP1]	orf19.1052	NA
C1_04190C_A	B9J08_005146	-0.04844765107594343	5.913156017870591	0.6764211151785754	0.9191197022136182	C1_04190C_A-T-p1	C1_04190C_A	GPI inositol-deacylase [Source:UniProtKB/Swiss-Prot;Acc:Q59VP0]	orf19.1053	BST1
C1_04200C_A	B9J08_003360	0.15362588870046037	7.762815795985593	0.35571705256696845	0.7466979514151627	C1_04200C_A-T-p1	C1_04200C_A	Nucleoporin [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD79]	orf19.1054	NA
C1_04210C_A	B9J08_003359	0.16182031196749067	8.532971929174858	0.13104104330316022	0.5055929190641091	C1_04210C_A-T-p1	C1_04210C_A	Septin-type G domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD83]	orf19.1055	CDC3
C1_04220C_A	B9J08_003358	0.08760216561259276	5.9081532660189096	0.446085056727869	0.8151921413199104	C1_04220C_A-T-p1	C1_04220C_A	Ortholog of C. dubliniensis CD36 : Cd36_03980, C. parapsilosis CDC317 : CPAR2_107050, C. auris B8441 : B9J08_003358 and Candida tenuis NRRL Y-1498 : CANTEDRAFT_113999	orf19.1057	NA
C1_04230W_A	B9J08_003357	-0.05113663202916956	7.590299245760497	0.6177902468830447	0.8957958579804148	C1_04230W_A-T-p1	C1_04230W_A	Proteasome regulatory particle lid subunit [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDB0]	orf19.1058	NA
C1_04240C_A	B9J08_002073	-0.06444279430818277	11.05825546976774	0.6185962394394546	0.8962339217075563	C1_04240C_A-T-p1	C1_04240C_A	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q59VN4]	orf19.1059	HHF1
C1_04240C_A	B9J08_003369	-0.02085649058323423	10.367308955609207	0.8832896870352833	0.9821570404200096	C1_04240C_A-T-p1	C1_04240C_A	Histone H4 [Source:UniProtKB/TrEMBL;Acc:Q59VN4]	orf19.1059	HHF1
C1_04260W_A	B9J08_003368	-0.008715459735073672	10.521434756318712	0.948605485552243	0.9941071810873056	C1_04260W_A-T-p1	C1_04260W_A	Histone H3.1/H3.2 [Source:UniProtKB/Swiss-Prot;Acc:Q59VN2]	orf19.1061	HHT21
C1_04260W_A	B9J08_002072	-0.12957350723920025	11.71608100365389	0.2891496370778781	0.6928165529625314	C1_04260W_A-T-p1	C1_04260W_A	Histone H3.1/H3.2 [Source:UniProtKB/Swiss-Prot;Acc:Q59VN2]	orf19.1061	HHT21
C1_04270C_A	B9J08_003367	0.14730144201699144	5.861657287622591	0.21233981653677217	0.6111248352294242	C1_04270C_A-T-p1	C1_04270C_A	Ortholog of C. dubliniensis CD36 : Cd36_04020, C. parapsilosis CDC317 : CPAR2_107000, C. auris B8441 : B9J08_003367, Candida tenuis NRRL Y-1498 : CANTEDRAFT_113990 and Pichia stipitis Pignal : PICST_32780	orf19.1062	NA
C1_04280C_A	B9J08_003366	-0.12821314492644637	5.596394597679709	0.27836843682665663	0.6830621338752061	C1_04280C_A-T-p1	C1_04280C_A	GPI mannosyltransferase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59VN0]	orf19.1063	NA
C1_04290C_A	B9J08_003365	0.07801507788036156	9.951027723497168	0.5209363640581993	0.8508467825572549	C1_04290C_A-T-p1	C1_04290C_A	Acetyl-CoA synthetase, antigenic during human and murine infection, induced by Efg1, macrophage-induced protein, soluble protein in hyphae, gene contains intron, flow model and Spider biofilm repressed	orf19.1064	ACS2
C1_04300C_A	B9J08_003364	-0.6152386690097392	11.401603232051915	3.9860833990859715e-4	0.02973088262212853	C1_04300C_A-T-p1	C1_04300C_A	Heat shock protein SSA2 [Source:UniProtKB/Swiss-Prot;Acc:P46587]	orf19.1065	SSA2
C1_04310C_A	B9J08_003370	-0.7264673369309103	5.119416040327968	0.004586158513918144	0.10196559095944674	C1_04310C_A-T-p1	C1_04310C_A	N-acetylglucosamine-induced protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59VM7]	orf19.1066	GIG1
C1_04320W_A	B9J08_003371	-0.27864400586775534	5.135761033871216	0.11046192523219465	0.46447977386839295	C1_04320W_A-T-p1	C1_04320W_A	Phosphoglycerate mutase [Source:UniProtKB/TrEMBL;Acc:Q59VM6]	orf19.1067	GPM2
C1_04330W_A	B9J08_003372	-0.5847759703297251	9.167144681956438	0.0039181008555873	0.09627625100162814	C1_04330W_A-T-p1	C1_04330W_A	Transcriptional regulator RPN4 [Source:UniProtKB/Swiss-Prot;Acc:Q59VM4]	orf19.1069	RPN4
C1_04340C_A	B9J08_003373	0.059193809594138946	4.623067732897313	0.7034915564934736	0.9287154523603699	C1_04340C_A-T-p1	C1_04340C_A	Ortholog(s) have role in phospholipid translocation, retrograde transport, endosome to Golgi and endosome membrane, trans-Golgi network membrane localization	orf19.1070	NA
C1_04350C_A	B9J08_000014	-0.21731491340149728	5.816499436362626	0.18915221938600899	0.5804535435868249	C1_04350C_A-T-p1	C1_04350C_A	Protein of unknown function, Hap43-induced gene	orf19.5203	NA
C1_04360C_A	B9J08_003385	-0.2559225214881341	8.806321625861566	0.061849144713111516	0.35476129404948326	C1_04360C_A-T-p1	C1_04360C_A	(orf19.5201.1) Has domain(s) with predicted ATPase inhibitor activity, role in negative regulation of ATPase activity, negative regulation of nucleotide metabolic process and mitochondrion localization	orf19.5201.1	NA
C1_04370C_A	B9J08_003384	0.09854412534334307	7.851419718166642	0.33128782263970696	0.7271138609223168	C1_04370C_A-T-p1	C1_04370C_A	Mitochondrial 37S ribosomal protein RSM18 [Source:UniProtKB/TrEMBL;Acc:Q59KY7]	orf19.5201	NA
C1_04380W_A	B9J08_003383	0.0274279059359412	7.036720656517877	0.7890293306950249	0.9534104412564883	C1_04380W_A-T-p1	C1_04380W_A	Serine/threonine-protein phosphatase SIT4 [Source:UniProtKB/Swiss-Prot;Acc:Q59KY8]	orf19.5200	SIT4
C1_04390C_A	B9J08_003382	0.21450371402244858	7.013703299083246	0.2916817638625349	0.6943133016296836	C1_04390C_A-T-p1	C1_04390C_A	mRNA-binding ribosome biosynthesis protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PD99]	orf19.5198	NOP4
C1_04400C_A	B9J08_000023	-0.12735195295953805	8.417905058245857	0.22018664208864291	0.6206634559878492	C1_04400C_A-T-p1	C1_04400C_A	Aminopeptidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59KZ1]	orf19.5197	APE2
C1_04400C_A	B9J08_002428	0.012955709125626718	7.339962024872756	0.8958579068180161	0.9840447097121208	C1_04400C_A-T-p1	C1_04400C_A	Aminopeptidase 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59KZ1]	orf19.5197	APE2
C1_04410C_A	B9J08_000025	0.16555436929452091	7.154298154158124	0.1319463037173116	0.5067598083147715	C1_04410C_A-T-p1	C1_04410C_A	Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:Q59KZ2]	orf19.5196	ESS1
C1_04420C_A	B9J08_000026	-0.04835263423825702	7.683736127747503	0.6590107226595	0.912423771694627	C1_04420C_A-T-p1	C1_04420C_A	Uridylate kinase [Source:UniProtKB/TrEMBL;Acc:Q59KZ3]	orf19.5195	URA6
C1_04430C_A	B9J08_000027	0.0928398129625708	7.20199270455827	0.3810165465158081	0.769055932738883	C1_04430C_A-T-p1	C1_04430C_A	Sepiapterin reductase family protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDA0]	orf19.5194.1	NA
C1_04460C_A	B9J08_001733	-0.11498818433820694	4.383248605872485	0.5350022909523622	0.8605544819515504	C1_04460C_A-T-p1	C1_04460C_A	Putative protein of unknown function, transcript upregulated in clinical isolates from HIV+ patients with oral candidiasis, Spider biofilm induced	orf19.6838	NA
C1_04480C_A	B9J08_001734	0.09624129931001384	5.055539748983577	0.5523134315535159	0.8643270170693702	C1_04480C_A-T-p1	C1_04480C_A	CNH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDA9]	orf19.6842	TUS1
C1_04490W_A	B9J08_001735	-0.02954191375031357	6.6889100635415835	0.8015470958740787	0.9574805110292007	C1_04490W_A-T-p1	C1_04490W_A	SHNi-TPR domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDB1]	orf19.6843	NA
C1_04500W_A	B9J08_003374	-0.4439472552714192	7.216160749123923	0.003069913247973503	0.08069486251816065	C1_04500W_A-T-p1	C1_04500W_A	Isocitrate lyase [Source:UniProtKB/TrEMBL;Acc:Q59RB8]	orf19.6844	ICL1
C1_04520C_A	B9J08_003376	0.11596041707936916	6.945655922512212	0.36798380499168876	0.7595982914644684	C1_04520C_A-T-p1	C1_04520C_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDA6]	orf19.6846	PHO85
C1_04530C_A	B9J08_003377	-0.016596092695654985	5.380833262243058	0.9387323855725543	0.9916998632775984	C1_04530C_A-T-p1	C1_04530C_A	tRNA (uracil-O(2)-)-methyltransferase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDB2]	orf19.6847	NA
C1_04540C_A	B9J08_003380	-0.08083911848440709	6.200589101601544	0.5027247030608955	0.8397082327203442	C1_04540C_A-T-p1	C1_04540C_A	Probable vacuolar protein sorting-associated protein 16 homolog [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDC9]	orf19.6848	VPS16
C1_04550W_A	B9J08_003379	-0.18378304810957335	5.1219924487459165	0.28052164437655064	0.6843866218153105	C1_04550W_A-T-p1	C1_04550W_A	Elongin-C [Source:UniProtKB/TrEMBL;Acc:Q59RB3]	orf19.6849	ELC1
C1_04560W_A	B9J08_003378	-0.09528818497310966	5.838720816591916	0.5333106630652827	0.858963386090054	C1_04560W_A-T-p1	C1_04560W_A	CLTH domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59RB2]	orf19.6850	NA
C1_04570C_A	B9J08_003381	-0.13771219572786725	5.52628760768622	0.29920613407633506	0.697928768387882	C1_04570C_A-T-p1	C1_04570C_A	Chl4p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDB7]	orf19.6851	CHL4
C1_04580C_A	B9J08_000022	-0.16211637536955412	6.214201457912074	0.1618626069989214	0.5436470311115854	C1_04580C_A-T-p1	C1_04580C_A	Ortholog of Rmd6 involved in S. cerevisiae sporulation, flow model biofilm induced	orf19.6852	NA
C1_04600C_A	B9J08_000019	-0.07682031642684992	8.445218015580142	0.4942812601559086	0.8364326139444508	C1_04600C_A-T-p1	C1_04600C_A	Protein of unknown function, Spider biofilm repressed	orf19.6853	NA
C1_04610W_A	B9J08_000020	0.0739299359536708	11.342869228843094	0.5191558858382517	0.8495843397054154	C1_04610W_A-T-p1	C1_04610W_A	ATP synthase subunit alpha [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDC4]	orf19.6854	ATP1
C1_04630C_A	B9J08_000018	-0.30336452494995203	5.829128382309677	0.01191293514457226	0.1672826892932568	C1_04630C_A-T-p1	C1_04630C_A	Phospholipid-transporting ATPase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD2]	orf19.783	NA
C1_04640W_A	B9J08_000017	-0.27432515273147956	4.17225876358594	0.1901645603566348	0.581026623622473	C1_04640W_A-T-p1	C1_04640W_A	TYR_PHOSPHATASE_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD7]	orf19.782	NA
C1_04650W_A	B9J08_002456	0.025317188612774037	4.580563305444578	0.8861384256381807	0.9821942461429319	C1_04650W_A-T-p1	C1_04650W_A	Dur3p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDB5]	orf19.781	DUR3
C1_04650W_A	B9J08_004889	0.08064812081922314	3.9286469847276737	0.7024739856946236	0.9287154523603699	C1_04650W_A-T-p1	C1_04650W_A	Dur3p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDB5]	orf19.781	DUR3
C1_04660W_A	B9J08_002457	0.31001671367021233	2.1950111278260116	0.2805675102310556	0.6843866218153105	C1_04660W_A-T-p1	C1_04660W_A	Bifunctional urea carboxylase/allophanate hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDC6]	orf19.780	DUR1%2C2
C1_04670W_A	B9J08_002458	0.03565927464106218	5.1045540775064655	0.7961921517991286	0.9552532211358474	C1_04670W_A-T-p1	C1_04670W_A	Histone acetyltransferase type B catalytic subunit [Source:UniProtKB/Swiss-Prot;Acc:Q59VF4]	orf19.779	HAT1
C1_04680W_A	B9J08_002459	-0.18371295455022002	10.323348795688105	0.14600706012378925	0.5268270776451517	C1_04680W_A-T-p1	C1_04680W_A	Lipid-binding protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD1]	orf19.778	PIL1
C1_04700C_A	B9J08_002463	-0.4384648246409337	4.864358101315198	0.005311800865126128	0.11115203692671773	C1_04700C_A-T-p1	C1_04700C_A	Peptide hydrolase [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD4]	orf19.775	NA
C1_04710C_A	B9J08_001736	0.06543812962277272	6.737090970920588	0.6955154486228997	0.927611737070587	C1_04710C_A-T-p1	C1_04710C_A	Ribosome assembly protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q59VF9]	orf19.773	NA
C1_04730C_A	B9J08_000015	-8.921561306172596e-4	7.385050530916926	0.995724400609351	1	C1_04730C_A-T-p1	C1_04730C_A	Homocitrate synthase [Source:UniProtKB/TrEMBL;Acc:Q59VG1]	orf19.772	LYS21
C1_04760C_A	B9J08_000016	-0.2491746395920887	5.8365173919302755	0.041561919795268	0.2892085261070128	C1_04760C_A-T-p1	C1_04760C_A	Syg1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDF2]	orf19.768	SYG1
C1_04770C_A	B9J08_003737	-0.36770174455152527	7.649675339871894	0.0215775576818148	0.21202190583201053	C1_04770C_A-T-p1	C1_04770C_A	Fatty acid hydroxylase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:Q59VG6]	orf19.767	ERG3
C1_04780C_A	B9J08_000508	-0.0033603110891435905	6.356900538340805	0.9816215751216977	1	C1_04780C_A-T-p1	C1_04780C_A	Protein kinase domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD9]	orf19.764	NA
C1_04810W_A	B9J08_000726	-0.07658094731778685	5.794201340219013	0.5464309196128081	0.8631493664538445	C1_04810W_A-T-p1	C1_04810W_A	Tco89p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDD8]	orf19.761	TCO89
C1_04830W_A	B9J08_004489	-0.06139617298605496	9.19005651112037	0.5460840148484841	0.8631493664538445	C1_04830W_A-T-p1	C1_04830W_A	Coatomer subunit gamma [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDE3]	orf19.759	SEC21
C1_04840C_A	B9J08_004488	-0.17848150614946898	4.115718358422012	0.29593573991887084	0.6970039425994039	C1_04840C_A-T-p1	C1_04840C_A	Ortholog(s) have signal sequence binding activity, role in vacuolar transport and late endosome localization	orf19.758	NA
C1_04860W_A	B9J08_004487	-0.10987456641135465	6.597765143860796	0.3087583961155454	0.7049785201850878	C1_04860W_A-T-p1	C1_04860W_A	Ortholog of S. cerevisiae : YPR089W, C. glabrata CBS138 : CAGL0K08008g, C. dubliniensis CD36 : Cd36_04600, C. parapsilosis CDC317 : CPAR2_105630 and C. auris B8441 : B9J08_004487	orf19.757	NA
C1_04880C_A	B9J08_004486	0.008642916817435531	7.2496180074364895	0.9412578571549516	0.9929185647074147	C1_04880C_A-T-p1	C1_04880C_A	Mitochondrial 54S ribosomal protein YmL37 [Source:UniProtKB/TrEMBL;Acc:Q59VH8]	orf19.755	MRPL37
C1_04890W_A	B9J08_004485	0.03724949144787128	8.958638372237106	0.7547857341388258	0.9429961782638198	C1_04890W_A-T-p1	C1_04890W_A	Obg-like ATPase 1 [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDE8]	orf19.754	YBN5
C1_04900W_A	B9J08_004490	0.6313433308328628	6.845918328871566	0.01947971875008672	0.20559910254040017	C1_04900W_A-T-p1	C1_04900W_A	Putative alpha-1,3-mannosyltransferase MNN15 [Source:UniProtKB/Swiss-Prot;Acc:Q59VL7]	orf19.753	MNN15
C1_04950C_A	B9J08_004491	-0.29638578410035754	9.350999759271339	0.06916706977765591	0.3766076370750734	C1_04950C_A-T-p1	C1_04950C_A	Ribonuclease P [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDF0]	orf19.48	RPM2
C1_04960C_A	B9J08_004492	-0.5278120371445045	4.916088105863299	0.03328772039014984	0.26159539911905677	C1_04960C_A-T-p1	C1_04960C_A	F-box domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDG3]	orf19.50	NA
C1_04970W_A	B9J08_004493	0.03944296266494916	8.688179951439231	0.7291517020084842	0.9332962230118217	C1_04970W_A-T-p1	C1_04970W_A	Clustered mitochondria protein homolog [Source:UniProtKB/Swiss-Prot;Acc:Q59MA9]	orf19.51	NA
C1_04980C_A	B9J08_004494	0.034946789098276844	5.808553236516929	0.8251818000454149	0.967939671545627	C1_04980C_A-T-p1	C1_04980C_A	Ortholog(s) have role in cellular iron ion homeostasis and mitochondrion localization	orf19.52	NA
C1_05020C_A	B9J08_003881	0.06128388485430952	7.554304506744989	0.5403170483275815	0.8618975485848493	C1_05020C_A-T-p1	C1_05020C_A	Amino-acid acetyltransferase, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q59MB6]	orf19.56	ARG2
C1_05030C_A	B9J08_003880	0.12405013186633283	4.512752308082545	0.39842467445575647	0.7828507988243242	C1_05030C_A-T-p1	C1_05030C_A	DNA replication complex GINS protein PSF2 [Source:UniProtKB/Swiss-Prot;Acc:Q59MA3]	orf19.57	PSF2
C1_05050C_A	B9J08_003876	0.15096155148737572	6.26778150186829	0.32787662415011465	0.7250178141054981	C1_05050C_A-T-p1	C1_05050C_A	HRDC domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDF4]	orf19.58	RRP6
C1_05060W_A	B9J08_003877	0.16017167411521838	6.773136695181773	0.39443053345833634	0.7800894464542931	C1_05060W_A-T-p1	C1_05060W_A	zf-C2H2_2 domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDH5]	orf19.59	REI1
C1_05080W_A	B9J08_000853	1.9882023867357252	0.1994273587587764	2.0789650313677953e-4	0.019899960450405044	C1_05080W_A-T-p1	C1_05080W_A	Gpt1p [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDH1]	orf19.4063	GPT1
C1_05090W_A	B9J08_004495	0.5408129131671389	3.6079649531883207	0.04857951454125109	0.3145877300875192	C1_05090W_A-T-p1	C1_05090W_A	Transcriptional regulator of yeast form adherence 2 [Source:UniProtKB/Swiss-Prot;Acc:Q59LX5]	orf19.4062	TRY2
C1_05110C_A	B9J08_003882	0.05250082802489104	8.921148339437023	0.7352440467470972	0.933887701366939	C1_05110C_A-T-p1	C1_05110C_A	Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited [Source:UniProtKB/Swiss-Prot;Acc:P79023]	orf19.4060	ARO4
C1_05120W_A	B9J08_003883	0.17625118507073026	5.3963269576789	0.1669826712298187	0.5510324883625928	C1_05120W_A-T-p1	C1_05120W_A	Protein BTN1 [Source:UniProtKB/Swiss-Prot;Acc:Q59LX9]	orf19.4059	NA
C1_05140W_A	B9J08_002529	-0.35199965473754913	5.272365518198971	0.0370770152295112	0.2725109549100162	C1_05140W_A-T-p1	C1_05140W_A	Biofilm regulator 1 [Source:UniProtKB/Swiss-Prot;Acc:Q59LY1]	orf19.4056	BRG1
C1_05160C_A	B9J08_002530	-0.14103251023844054	4.71588630082687	0.36135831773639565	0.7529121372281949	C1_05160C_A-T-p1	C1_05160C_A	Putative phosphatidyl synthase, stationary phase enriched protein, transcript repressed by yeast-hypha switch, Hap43-repressed, rat catheter, Spider and flow model biofilm induced	orf19.449	NA
C1_05170C_A	B9J08_002526	0.10969567016317586	7.041312404270634	0.3430939889163757	0.7388012610402666	C1_05170C_A-T-p1	C1_05170C_A	CUE domain-containing protein [Source:UniProtKB/TrEMBL;Acc:A0A1D8PDI5]	orf19.448	CUE5
