protAlbicans,geneID,protAuris,start,end,ANNOT_GENE_NAME,function,length,Ident,Align,Mismatches,Gaps,qStart,qEnd,sStart,sEnd,EValue,Score,qCover,ANNOT_GENE_ENTREZ_ID
CR_05560W_A,CJI97_005197,PIS49033.1,472834,474333,,RNA polymerase II transcription factor B subunit 2,500,74.9,498,114,4,3,499,6,493,0,758,99.4,3647592
CR_06170W_A,CJI97_000803,PIS57753.1,1764266,1765006,,hypothetical protein,247,51.667,240,113,1,2,238,14,253,1.42E-078,235,95.9514170040486,3644865
C6_02140W_A,CJI97_000549,PIS57507.1,1213725,1216415,,hypothetical protein,897,36.441,944,504,23,3,881,9,921,2.65E-178,539,97.9933110367893,3645886
C5_00870C_A,CJI97_002942,PIS53277.1,1732605,1734236,GIT4,hypothetical protein,544,62.619,527,189,4,1,523,1,523,0,686,96.1397058823529,3642635
C2_10170C_A,CJI97_003517,PIS53829.1,2873427,2874179,,hypothetical protein,251,35,280,151,6,2,250,3,282,4.34E-032,117,99.203187250996,3643931
C3_07250W_A,CJI97_004685,PIS49998.1,323157,324707,GCD2,hypothetical protein,517,62.979,470,157,5,50,516,45,500,0,600,90.3288201160542,3638437
C1_01700W_A,CJI97_000653,PIS57608.1,1417895,1420384,ARP8,hypothetical protein,830,41.888,752,320,13,187,829,323,1066,0,600,77.4698795180723,3640200
C4_05220C_A,CJI97_005305,PIS49140.1,702440,703990,,hypothetical protein,517,28.669,293,190,5,36,311,284,574,5.84E-029,119,53.384912959381,3646155
CR_01680C_A,CJI97_002425,PIS52774.1,644438,646669,CDC4,hypothetical protein,744,51.621,771,321,10,6,737,9,766,0,752,98.3870967741936,3640125
CR_00880W_A,CJI97_003557,PIS53866.1,2968657,2969577,,hypothetical protein,307,28.169,355,177,8,14,302,15,357,1.56E-029,113,94.1368078175896,3640397
C5_00100C_A,CJI97_002832,PIS53171.1,1504685,1505512,,hypothetical protein,276,25.455,165,100,3,32,195,17,159,0.000000000646,55.5,59.4202898550725,3647883
C7_00070C_A,CJI97_001258,PIS56019.1,434578,435687,,hypothetical protein,370,52.793,358,122,8,13,366,3,317,1.22E-110,324,95.6756756756757,3638011
C1_13960W_A,CJI97_004810,PIS50120.1,578825,580828,YBP1,hypothetical protein,668,43.498,646,349,10,29,666,5,642,1.73E-176,515,95.5089820359281,3636187
C5_04880C_A,CJI97_004379,PIS50840.1,538531,540279,PUT2,1-pyrroline-5-carboxylate dehydrogenase,583,68.634,593,173,4,1,580,1,593,0,848,99.4854202401372,3636439
C3_04720C_A,CJI97_003832,PIS54134.1,3532062,3534680,,hypothetical protein,873,58.499,853,327,9,21,868,25,855,0,1003,97.1363115693013,3635249
C1_12830C_A,CJI97_004083,PIS54380.1,4110457,4113609,,hypothetical protein,1051,41.604,1197,523,28,3,1050,38,1207,0,836,99.7145575642245,3636176
C3_04200W_A,CJI97_002641,PIS52984.1,1087747,1089093,AFP99,agmatinase,449,53.275,458,159,12,2,445,1,417,3.52E-154,441,98.8864142538975,3635184
C5_03940C_A,CJI97_000450,PIS57412.1,989884,991200,,hypothetical protein,439,48.739,476,204,5,2,437,5,480,4.08E-149,431,99.3166287015945,3647446
CR_07010W_A,CJI97_005207,PIS49043.1,494478,497318,MIS11,hypothetical protein,947,82.77,946,163,0,1,946,1,946,0,1617,99.8944033790919,3645732
C4_00810C_A,CJI97_004490,PIS50950.1,779538,780745,,hypothetical protein,402.666666666667,52.956,406,158,7,2,377,12,414,5.78E-156,445,93.3774834437086,3645742
C1_14050C_A,CJI97_002632,PIS52976.1,1069886,1073395,,hypothetical protein,1170,50.172,1166,521,20,2,1156,6,1122,0,1126,98.7179487179487,3643343
C2_02410W_A,CJI97_003717,PIS54019.1,3312122,3312775,,hypothetical protein,218,61.053,190,68,2,1,188,1,186,1.42E-081,239,86.2385321100918,3635755
C4_01780C_A,CJI97_005322,PIS49157.1,745324,746328,,hypothetical protein,335,45.507,345,147,7,1,333,1,316,5.49E-083,252,99.4029850746269,3635582
CR_04920W_A,CJI97_002149,PIS52504.1,49359,50315,,hypothetical protein,319,59.644,337,96,6,17,316,20,353,4.05E-126,363,94.0438871473354,3648207
C1_01190C_A,CJI97_002202,PIS52554.1,154768,156159,,hypothetical protein,464,48.571,455,228,4,4,456,11,461,4.13E-149,431,97.6293103448276,3640207
C7_00470C_A,CJI97_000224,PIS57194.1,507033,508712,PEL1,hypothetical protein,560,63.708,507,174,5,53,559,5,501,0,654,90.5357142857143,3637989
C4_00020W_A,CJI97_003610,PIS53916.1,3070310,3071359,VMA6,hypothetical protein,350,76.791,349,80,1,1,349,1,348,0,545,99.7142857142857,3648053
CR_02160W_A,CJI97_002760,PIS53100.1,1364367,1369337,UGT51C1,hypothetical protein,1657,41.173,1637,717,41,30,1594,1,1463,0,1107,94.4477972238986,3640147
CR_10340W_A,CJI97_000544,PIS57502.1,1204911,1207559,PTP3,hypothetical protein,883,30.465,860,446,29,117,863,101,921,2.33E-099,329,84.5979614949037,3638940
C7_01490W_A,CJI97_001372,PIS56128.1,681553,682050,,hypothetical protein,166,35.465,172,78,7,12,160,49,210,2.06E-021,85.1,89.7590361445783,3637051
C7_00810W_A,CJI97_005500,PIS49327.1,1146502,1147554,,hypothetical protein,351,49.091,385,140,6,22,350,42,426,6.18E-108,320,93.7321937321937,3637940
C7_00020C_A,CJI97_001264,PIS56025.1,443796,444593,RVS161,reduced viability upon starvation protein 161,266,81.439,264,49,0,1,264,1,264,9.43E-168,462,99.2481203007519,3638005
C1_00960C_A,CJI97_005439,PIS49267.1,996856,1000020,SET1,hypothetical protein,1055,45.539,1076,487,24,23,1054,20,1040,0,816,97.8199052132701,3639280
C1_07440W_A,CJI97_001698,PIS56446.1,1365229,1367676,,hypothetical protein,816,39.978,898,418,22,4,815,210,1072,0,560,99.5098039215686,3644482
CR_04080C_A,CJI97_002510,PIS52858.1,816079,818103,SEC63,hypothetical protein,675,50.663,679,317,10,3,673,4,672,0,642,99.4074074074074,3641023
C1_02380C_A,CJI97_000979,PIS57924.1,2127787,2128341,,hypothetical protein,185,46.5,200,89,2,1,182,1,200,2.51E-062,189,98.3783783783784,3636790
CR_03720W_A,CJI97_005310,PIS49145.1,716200,717171,TAL1,transaldolase,324,79.751,321,65,0,2,322,3,323,0,507,99.0740740740741,3643225
C1_03130C_A,CJI97_000618,PIS57574.1,1363706,1365492,GGA2,hypothetical protein,595.666666666667,58.784,592,213,12,4,577,5,583,0,640,96.3626189143816,3636928
CR_05510W_A,CJI97_005189,PIS49026.1,450266,452988,STE13,hypothetical protein,907.666666666667,42.032,935,474,23,3,889,13,927,0,729,97.7230995225854,3647597
C5_00040C_A,CJI97_002374,PIS52723.1,535279,537087,,hypothetical protein,603,51.453,585,233,11,1,583,1,536,0,568,96.6832504145937,3647874
CR_02020C_A,CJI97_004134,PIS54430.1,4231156,4233489,OPT1,OPT family small oligopeptide transporter,778,40.645,775,432,11,14,776,25,783,0,594,98.0719794344473,3640150
C5_02700W_A,CJI97_001565,PIS56317.1,1086700,1089477,CTA7,hypothetical protein,926,42.645,809,369,14,146,925,92,834,0,639,84.2332613390929,3637776
C4_06420W_A,CJI97_004669,PIS49982.1,280613,283264,,hypothetical protein,884,30.661,923,453,29,40,882,62,877,2.42E-082,281,95.3619909502262,3642795
C2_04250W_A,CJI97_001999,PIS55301.1,493356,495281,VPS36,hypothetical protein,642,39.531,640,343,12,2,611,4,629,6.88E-157,465,95.0155763239875,3637354
C1_10040W_A,CJI97_001239,PIS56000.1,388899,390491,ERO1,hypothetical protein,531,56.098,533,194,12,16,515,33,558,0,569,94.1619585687382,3634810
C7_01340W_A,CJI97_005494,PIS49321.1,1132248,1134179,MRE11,DNA repair protein (mre11),644,54.562,537,223,5,1,516,1,537,0,625,80.1242236024845,3645898
C2_07620W_A,CJI97_004775,PIS50086.1,505238,506758,,hypothetical protein,507,23.097,381,222,17,52,385,46,402,0.0000211,45.1,65.8777120315582,3645194
C1_14440C_A,CJI97_005530,PIS49357.1,1226588,1227928,GDI1,rab GDP-dissociation inhibitor,447,81.596,451,75,4,1,445,1,449,0,764,99.5525727069351,3643298
C4_07210W_A,CJI97_000631,PIS57587.1,1383875,1384660,,hypothetical protein,262,37.154,253,134,7,5,257,2,229,7.19E-038,132,96.5648854961832,3642959
C2_03020C_A,CJI97_005047,PIS48891.1,153898,156174,,hypothetical protein,759,41.235,599,281,21,107,660,98,670,2.21E-111,351,72.9907773386034,3643019
C2_08770C_A,CJI97_005271,PIS49106.1,615766,616053,,hypothetical protein,96,40.206,97,50,3,5,93,9,105,2.4E-018,71.6,92.7083333333333,3643878
C5_03390C_A,CJI97_004144,PIS54440.1,4245839,4246495,FUR1,uracil phosphoribosyltransferase,219,91.743,218,18,0,1,218,1,218,4.09E-148,409,99.5433789954338,3646348
C7_00780W_A,CJI97_005506,PIS49333.1,1160642,1162774,,hypothetical protein,711,40.488,778,360,13,8,708,12,763,0,566,98.5935302390999,3637945
C1_02320C_A,CJI97_000973,PIS57919.1,2115508,2117121,,hypothetical protein,538,60,540,187,7,6,536,23,542,0,652,98.6988847583643,3644572
C3_06000W_A,CJI97_002579,PIS52926.1,957808,959754,AHR1,hypothetical protein,649,29.518,664,387,24,10,647,8,616,2.58E-062,216,98.3050847457627,3641733
C1_05610W_A,CJI97_005167,PIS49005.1,405111,406616,,"aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase, B subunit",502,50.8,500,228,7,1,500,6,487,2.71E-173,495,99.601593625498,3639843
C1_05320C_A,CJI97_003780,PIS54082.1,3423324,3425186,,hypothetical protein,621,32.656,640,351,17,1,620,1,580,2.2E-095,302,99.8389694041868,3642470
C1_08740C_A,CJI97_004898,PIS50207.1,787529,790357,SEC24,hypothetical protein,943,63.152,958,302,9,3,942,4,928,0,1194,99.6818663838812,3634939
C3_00180C_A,CJI97_005112,PIS48951.1,286923,288968,DAL1,hypothetical protein,682,59.322,413,128,7,274,675,201,584,3.54E-166,487,58.9442815249267,3640564
C2_04750W_A,CJI97_003023,PIS53357.1,1880635,1881885,,hypothetical protein,417,42.576,458,176,13,2,394,5,440,1.12E-094,293,94.2446043165468,3647785
C4_04290W_A,CJI97_000297,PIS57266.1,639443,642061,SEC15,hypothetical protein,873,51.529,850,382,9,1,835,1,835,0,873,95.6471935853379,3646845
C1_05920W_A,CJI97_002088,PIS55389.1,699542,700939,,hypothetical protein,466,28.105,306,153,12,19,294,30,298,3.54E-019,88.6,59.2274678111588,3639864
C5_00210C_A,CJI97_005712,PIS48104.1,3278,5308,BRE1,hypothetical protein,677,44.023,686,360,10,5,676,6,681,5.72E-166,490,99.261447562777,3641568
C3_01030W_A,CJI97_002900,PIS53238.1,1634767,1636164,ARP9,hypothetical protein,466,49.275,483,222,10,1,462,1,481,2.59E-156,450,99.1416309012876,3639829
C1_11370C_A,CJI97_005334,PIS49169.1,767340,769439,,hypothetical protein,700,39.799,696,372,12,23,698,45,713,5.67E-151,454,96.5714285714286,3644547
C2_05850C_A,CJI97_003250,PIS53569.1,2297031,2299286,,hypothetical protein,752,38.802,768,446,9,1,746,1,766,0,546,99.2021276595745,3647472
CR_00110W_A,CJI97_002733,PIS53074.1,1313372,1316152,,hypothetical protein,927,34.553,929,373,33,7,925,21,724,1.28E-147,452,99.1370010787487,3639731
C2_04560W_A,CJI97_003195,PIS53517.1,2199225,2200544,KTR2,hypothetical protein,440,63.514,370,133,2,69,436,107,476,6.73E-180,509,83.6363636363636,3645443
C1_14200W_A,CJI97_003391,PIS53707.1,2615723,2616682,,hypothetical protein,320,53.235,340,128,5,1,319,1,330,2.34E-117,339,99.6875,3643301
C1_09680W_A,CJI97_002992,PIS53327.1,1818037,1819560,MTS1,hypothetical protein,508,76.134,507,121,0,1,507,1,507,0,838,99.8031496062992,3634873
C7_02550C_A,CJI97_001049,PIS57993.1,2296748,2297371,,hypothetical protein,208,62.445,229,57,4,1,207,1,222,1.61E-085,250,99.5192307692308,3637018
C1_14000C_A,CJI97_005538,PIS49364.1,1238187,1240733,DOA4,hypothetical protein,849,46.905,840,403,15,14,848,10,811,0,729,98.3510011778563,3643337
C3_02360C_A,CJI97_003061,PIS53393.1,1957502,1959178,,hypothetical protein,559,59.895,571,200,9,1,546,1,567,0,691,97.6744186046512,3636617
C2_05140W_A,CJI97_004205,PIS50678.1,131464,132434,CDC15,hypothetical protein,323.666666666667,30.734,218,146,4,67,282,210,424,3.3E-029,115,66.735324407827,3643459
CR_07090W_A,CJI97_000474,PIS57433.1,1035816,1041575,STT4,hypothetical protein,1920,59.135,1965,719,17,1,1919,1,1927,0,2318,99.9479166666667,3647963
C7_02090C_A,CJI97_002103,PIS55404.1,727310,727969,,hypothetical protein,220,41.288,264,100,5,8,218,4,265,9.27E-069,209,95.9090909090909,3637024
C2_01130W_A,CJI97_002876,PIS53214.1,1579881,1581952,NOT3,hypothetical protein,690.666666666667,33.031,772,386,21,1,661,1,752,1.62E-109,345,95.7046332046332,3638829
C3_01720C_A,CJI97_002563,PIS52910.1,918508,922149,,hypothetical protein,1214,72.512,1226,317,3,1,1212,1,1220,0,1835,99.835255354201,3636601
C2_00710W_A,CJI97_001318,PIS56074.1,567679,568995,NPL6,hypothetical protein,439,44.444,396,185,4,74,435,52,446,4.3E-109,327,82.4601366742597,3638883
CR_06930W_A,CJI97_001061,PIS58005.1,2319882,2320763,,hypothetical protein,294,48.239,284,124,4,24,284,29,312,1.37E-076,234,88.7755102040816,3648382
C1_13730C_A,CJI97_002053,PIS55355.1,622873,623844,DIM1,dimethyladenosine transferase,324,85.89,326,43,2,1,323,1,326,0,574,99.6913580246914,3636135
C3_02010C_A,CJI97_004229,PIS50702.1,193006,193962,,hypothetical protein,319,36.923,325,187,4,3,313,1,321,7.96E-067,211,97.4921630094044,3636593
C3_04780C_A,CJI97_002389,PIS52738.1,562882,563928,,hypothetical protein,349,58.14,344,139,1,1,339,1,344,1.02E-149,423,97.134670487106,3635214
C5_04860C_A,CJI97_004377,PIS50838.1,532684,533165,,hypothetical protein,160.666666666667,64.748,139,48,1,7,144,2,140,1.52E-055,169,85.8921161825726,3636437
CR_10720W_A,CJI97_001346,PIS56102.1,629317,631788,HMI1,hypothetical protein,824,30.836,694,387,22,56,735,1,615,9.11E-079,265,82.5242718446602,3638997
C2_05170W_A,CJI97_005102,PIS48941.1,267122,267811,,hypothetical protein,230,61.435,223,86,0,7,229,1,223,7.93E-105,300,96.9565217391304,3643462
C2_08130W_A,CJI97_004531,PIS50991.1,883608,884582,ARA1,hypothetical protein,325,69.182,318,96,2,5,320,4,321,3.02E-165,461,97.2307692307692,3642331
C7_00290C_A,CJI97_001037,PIS57981.1,2263387,2264856,HGT13,hypothetical protein,490,50,464,218,5,12,467,88,545,4.36E-153,445,93.0612244897959,3638047
C3_07660W_A,CJI97_001397,PIS56151.1,737428,740541,,hypothetical protein,1038,42.105,703,313,13,54,751,41,654,2.74E-178,535,67.2447013487476,3638462
C2_06730W_A,CJI97_000077,PIS57054.1,186126,187058,LSP1,sphingolipid long chain base-responsive protein PIL1,311,86.039,308,35,1,1,300,1,308,0,530,96.4630225080386,3648025
C2_02210C_A,CJI97_001603,PIS56355.1,1174202,1175275,TLG2,hypothetical protein,358,47.467,375,154,7,1,334,1,373,1.62E-097,294,93.2960893854749,3635773
C1_07110W_A,CJI97_001824,PIS55131.1,112755,116171,TAF145,hypothetical protein,1139,51.113,1213,441,23,19,1094,18,1215,0,1045,94.468832309043,3639486
C1_01100W_A,CJI97_003476,PIS53790.1,2778704,2785273,CCH1,hypothetical protein,2190,52.071,2149,926,31,87,2156,125,2248,0,2118,94.5205479452055,3640175
C1_02920W_A,CJI97_003332,PIS53648.1,2482534,2483622,CDC73,hypothetical protein,363,55.313,367,147,8,4,359,7,367,8.04E-140,400,98.0716253443526,3636830
C7_01760C_A,CJI97_005181,PIS49018.1,432020,432556,ISU1,"iron sulfur cluster assembly protein 1, mitochondrial",179,80.882,136,22,1,39,174,34,165,5.33E-079,231,75.9776536312849,3637007
C2_08280W_A,CJI97_005159,PIS48998.1,391659,392669,EAF3,hypothetical protein,337,32.19,379,194,8,7,335,4,369,8.13E-061,197,97.6261127596439,3648318
C2_01000W_A,CJI97_004655,PIS49968.1,239803,241443,HGT7,hypothetical protein,547,65.688,545,181,4,2,546,8,546,0,763,99.6343692870201,3638876
C3_06600C_A,CJI97_001921,PIS55226.1,323708,325159,,hypothetical protein,484,34.087,575,280,16,1,481,1,570,1.35E-096,301,99.3801652892562,3642280
C2_06040C_A,CJI97_003483,PIS53797.1,2800308,2801726,,hypothetical protein,473,27.579,475,275,22,3,465,5,422,1.23E-039,146,97.8858350951374,3644069
C2_06330C_A,CJI97_000085,PIS57062.1,204102,205703,AVT1,hypothetical protein,534,45.301,532,277,6,1,527,6,528,3.5E-149,436,98.689138576779,3646928
CR_05010W_A,CJI97_002724,PIS53065.1,1284461,1286683,,hypothetical protein,741,39.547,397,204,9,1,376,1,382,3.75E-078,263,50.7422402159244,3646389
C4_03200C_A,CJI97_001225,PIS55986.1,345474,346382,,hypothetical protein,303,32.534,292,161,10,2,285,10,273,3.46E-041,142,93.7293729372937,3637837
C2_03780C_A,CJI97_005415,PIS49244.1,941918,944005,,hypothetical protein,696,41.144,734,380,14,4,693,3,728,1.01E-165,491,99.1379310344828,3637368
C5_01840C_A,CJI97_004632,PIS49945.1,189540,192140,TAC1,hypothetical protein,867,28.083,965,569,28,9,866,33,979,2.76E-098,327,98.961937716263,3643755
C6_00210W_A,CJI97_001617,PIS56369.1,1209322,1210632,,hypothetical protein,437,51.651,424,194,7,5,428,2,414,1.09E-155,445,97.025171624714,3646060
C2_00830C_A,CJI97_003403,PIS53719.1,2640258,2641964,,hypothetical protein,569,34.609,627,335,15,4,565,17,633,4.74E-107,333,98.7697715289982,3638808
C1_02850W_A,CJI97_003339,PIS53655.1,2491605,2493431,,hypothetical protein,609,36.925,696,287,24,19,604,20,673,3.57E-094,301,96.2233169129721,3636862
C3_07080W_A,CJI97_002725,PIS53066.1,1286829,1288055,RRD1,hypothetical protein,409,43.548,434,200,8,5,406,3,423,2.5E-114,338,98.2885085574572,3638445
C1_12970C_A,CJI97_004200,PIS50673.1,116209,118110,SEC2,hypothetical protein,634,37.577,652,296,14,8,552,11,658,3.37E-134,409,85.9621451104101,3636119
C6_03830W_A,CJI97_005707,PIS48116.1,15031,15806,SAL6,hypothetical protein,258.666666666667,77.165,254,46,1,1,242,318,571,1.42E-146,419,93.5567010309278,3640289
C2_02770W_A,CJI97_003152,PIS53477.1,2122537,2124234,,hypothetical protein,566,38.393,448,248,11,122,564,293,717,1.91E-094,302,78.2685512367491,3643031
C2_00580C_A,CJI97_001583,PIS56335.1,1124221,1125771,SMF3,hypothetical protein,517,66.985,524,155,6,1,516,1,514,0,674,99.8065764023211,3638852
C7_01230C_A,CJI97_005540,PIS49366.1,1242808,1244181,,hypothetical protein,458,59.459,481,163,11,1,454,1,476,0,549,99.1266375545851,3645906
C3_03670W_A,CJI97_002195,PIS52547.1,140481,142673,,hypothetical protein,731,28.965,763,414,21,1,729,1,669,1.35E-086,285,99.7264021887825,3645649
C2_01840C_A,CJI97_000165,PIS57140.1,377266,379176,RAD7,hypothetical protein,637,53.005,649,266,7,10,634,17,650,0,672,98.116169544741,3635833
C4_07070W_A,CJI97_003853,PIS54153.1,3590126,3590728,CTA6,hypothetical protein,201,37.156,218,114,8,1,200,1,213,1.14E-034,120,99.5024875621891,3642907
C1_13690C_A,CJI97_000485,PIS57443.1,1065581,1065975,,hypothetical protein,131.666666666667,93.694,111,7,0,1,111,1,111,3.11E-066,193,84.3037974683544,30515076
C5_03570W_A,CJI97_004759,PIS50070.1,473846,474436,,hypothetical protein,197,38.172,186,72,6,26,189,4,168,4.12E-026,96.7,83.248730964467,3646976
C2_08100W_A,CJI97_000868,PIS57816.1,1886111,1887190,,hypothetical protein,360,41.892,370,192,10,3,359,8,367,2.08E-089,271,99.1666666666667,3642334
C1_06500W_A,CJI97_000610,PIS57566.1,1333124,1333858,,hypothetical protein,245,29.388,245,163,6,1,242,1,238,1.48E-029,108,98.7755102040816,3639550
C2_00930C_A,CJI97_003410,PIS53726.1,2649207,2649911,VPS24,hypothetical protein,235,73.094,223,55,2,1,218,1,223,3.71E-095,275,92.7659574468085,3638892
CR_09020C_A,CJI97_005162,PIS49001.1,396843,399752,CHS2,hypothetical protein,970,68.945,995,263,11,4,965,22,1003,0,1404,99.1752577319588,3641893
C3_06540C_A,CJI97_001929,PIS55233.1,337924,338445,,hypothetical protein,174,29.648,199,114,5,1,173,57,255,2.11E-020,83.2,99.4252873563218,3642274
C2_01600C_A,CJI97_000146,PIS57121.1,334380,335933,CDC55,protein phosphatase PP2A regulatory subunit B,518,75.096,522,118,7,2,517,4,519,0,742,99.6138996138996,3635785
C4_02940W_A,CJI97_001188,PIS55950.1,271461,273218,ABP1,hypothetical protein,586,44.265,680,248,21,1,583,1,646,1.14E-168,492,99.4880546075085,3637875
C5_00370W_A,CJI97_001293,PIS56050.1,501786,502341,COF1,cofilin,185.333333333333,79.72,143,27,1,1,143,1,141,6.46E-087,248,77.158273381295,30515293
C6_04040C_A,CJI97_000791,PIS57741.1,1728560,1729891,RVS167,hypothetical protein,444,71.806,454,102,9,1,442,1,440,0,639,99.5495495495496,3647831
C3_00170C_A,CJI97_002437,PIS52786.1,676451,676798,,vacuolar transporter chaperone 1,116,93.913,115,7,0,1,115,1,115,6.81E-077,220,99.1379310344828,3640589
C3_00690C_A,CJI97_002915,PIS53253.1,1678102,1679409,SWD1,hypothetical protein,436,63.311,447,151,5,1,435,1,446,0,575,99.7706422018349,3640535
CR_06520C_A,CJI97_004037,PIS54335.1,4011450,4012122,,hypothetical protein,224.333333333333,69.484,213,54,3,5,206,7,219,4.61E-109,310,90.0445765230312,3645263
C4_00280W_A,CJI97_001094,PIS55859.1,51436,52859,STE24,hypothetical protein,474.666666666667,53.097,452,200,3,3,454,6,445,2.01E-168,479,95.2247191011236,3645040
C1_03730C_A,CJI97_003303,PIS53619.1,2416331,2418238,MNS1,hypothetical protein,636,63.306,605,195,7,16,611,26,612,0,769,93.7106918238994,3644692
C1_11610C_A,CJI97_001732,PIS56479.1,1437441,1438943,,homoserine O-acetyltransferase,501,72.516,473,124,4,30,500,31,499,0,710,94.0119760479042,3645345
C6_00310W_A,CJI97_002338,PIS52687.1,450566,452959,,hypothetical protein,798,35.197,787,454,14,50,797,37,806,2.35E-131,409,93.734335839599,3646071
CR_04950W_A,CJI97_002146,PIS52501.1,43608,46640,MED5,hypothetical protein,1011,26.308,669,342,25,294,898,347,928,3.26E-038,152,59.8417408506429,3648211
C1_03250C_A,CJI97_000283,PIS57252.1,609739,610917,SPP1,hypothetical protein,393,35.859,396,219,9,18,389,21,405,3.3E-070,224,94.6564885496183,3636897
C1_01890C_A,CJI97_004836,PIS50146.1,644664,645809,,hypothetical protein,382,33.824,204,122,6,114,309,157,355,3.4E-026,107,51.3089005235602,3645427
C7_03480W_A,CJI97_003860,PIS54160.1,3607697,3610645,,hypothetical protein,983,43.414,949,403,28,73,942,81,974,0,637,88.5045778229909,3646230
CR_02190C_A,CJI97_001499,PIS56252.1,948872,951724,SEF1,hypothetical protein,951,58.961,982,294,20,4,950,10,917,0,1047,99.5793901156677,3644945
CR_09590W_A,CJI97_001983,PIS55285.1,454230,454973,,rpsU-divergently transcribed protein,248,45.041,242,125,4,14,247,48,289,3.19E-066,205,94.3548387096774,3647095
C1_08660C_A,CJI97_002987,PIS53322.1,1811274,1812038,,hypothetical protein,255,59.608,255,93,2,1,245,1,255,4.42E-112,321,96.078431372549,3634931
C2_08270C_A,CJI97_005158,PIS48997.1,388638,389924,,hypothetical protein,429,80.805,323,60,1,10,330,20,342,0,568,74.8251748251748,3642347
C1_08060W_A,CJI97_000478,PIS57436.1,1048478,1048804,OFR1,hypothetical protein,109,61.765,102,38,1,5,106,28,128,4.22E-043,135,93.5779816513761,3640710
C7_01710W_A,CJI97_005177,PIS49014.1,425932,427179,,hypothetical protein,416,35.799,338,167,12,84,414,98,392,8.06E-053,179,79.5673076923077,3637012
C3_03720W_A,CJI97_002192,PIS52544.1,134613,135382,GTT11,hypothetical protein,256.666666666667,42.672,232,129,2,4,232,5,235,1.61E-064,199,89.2207792207792,3645644
CR_08010W_A,CJI97_000452,PIS57414.1,994723,994956,DAD4,hypothetical protein,78,56.944,72,31,0,6,77,1,72,1.45E-023,83.2,92.3076923076923,30515433
C5_04310W_A,CJI97_004421,PIS50881.1,633092,634684,,hypothetical protein,531,23.364,321,224,8,55,359,75,389,2.39E-016,79.7,57.4387947269303,3636477
C6_02520W_A,CJI97_001669,PIS56419.1,1315470,1316345,ISA1,hypothetical protein,292,50.333,300,109,9,1,291,1,269,5.83E-087,259,99.6575342465753,3639174
C1_03910C_A,CJI97_000708,PIS57662.1,1545738,1547123,,hypothetical protein,462,35.587,281,142,5,47,290,107,385,2.3E-035,137,52.8138528138528,3646412
C1_08880W_A,CJI97_000326,PIS57292.1,697152,698753,HEM14,protoporphyrinogen oxidase,534,45.353,538,277,9,1,531,3,530,1.24E-165,478,99.438202247191,3634923
C5_02380W_A,CJI97_001059,PIS58003.1,2316640,2318394,,TIGR01456 family HAD hydrolase,585,74.956,571,129,4,25,583,24,592,0,786,95.5555555555556,3637794
C2_02950W_A,CJI97_004044,PIS54342.1,4028916,4030223,BNA31,hypothetical protein,436,70.737,434,127,0,2,435,20,453,0,656,99.5412844036697,3643012
C1_04550W_A,CJI97_003454,PIS53768.1,2731964,2732269,ELC1,hypothetical protein,102,72.917,96,25,1,7,101,5,100,2.55E-046,142,93.1372549019608,3646151
C2_06850W_A,CJI97_000067,PIS57044.1,167108,167693,,hypothetical protein,195.333333333333,34.951,206,92,5,3,175,4,200,8.44E-025,93.6,88.5665529010239,30515142
C3_00980W_A,CJI97_002671,PIS53014.1,1151673,1153952,FLC1,hypothetical protein,760,56.787,722,276,6,5,711,12,712,0,784,93.0263157894737,3639854
C7_03130C_A,CJI97_000874,PIS57821.1,1898244,1898858,DFR1,hypothetical protein,205,41.791,201,105,3,3,202,2,191,4.94E-055,171,97.5609756097561,3641348
C4_05420C_A,CJI97_003287,PIS53605.1,2381020,2385621,TSC2,hypothetical protein,1534,34.428,1522,847,33,18,1448,18,1479,0,827,93.2855280312907,3646953
C1_02630C_A,CJI97_000060,PIS57037.1,150718,152202,EXG2,hypothetical protein,495,55.149,437,174,6,54,477,39,466,1.4E-172,493,85.6565656565656,3636816
C4_04210C_A,CJI97_005286,PIS49121.1,645937,646374,SOH1,hypothetical protein,146,71.134,97,28,0,6,102,25,121,3E-049,153,66.4383561643836,3646859
C1_06650W_A,CJI97_001496,PIS56249.1,942181,942762,,hypothetical protein,194,68.912,193,55,2,1,193,1,188,1.25E-096,276,99.4845360824742,3639543
C4_06980W_A,CJI97_003063,PIS53395.1,1960346,1961206,PRA1,hypothetical protein,287,51.119,268,111,3,37,285,33,299,1.27E-090,269,86.7595818815331,3642969
C6_03900W_A,CJI97_000198,PIS57171.1,456080,458377,NUP82,hypothetical protein,766,22.194,784,537,26,18,757,39,793,5.41E-031,128,96.6057441253264,3640261
C2_09930W_A,CJI97_004658,PIS49971.1,245993,247501,,hypothetical protein,503,29.775,534,319,18,2,499,68,581,1.78E-050,179,99.0059642147117,3643824
CR_02630C_A,CJI97_004158,PIS54454.1,4283121,4283870,,hypothetical protein,250,32.83,265,148,3,6,243,8,269,6.25E-035,124,95.2,3642568
C1_05330C_A,CJI97_003768,PIS54070.1,3399495,3400901,,hypothetical protein,469,54.584,469,201,4,1,468,1,458,2E-180,511,99.7867803837953,3642485
